timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322378.587783,-61,-57,-100,-72,-63,-100,-100,-100,-78,-63,-64,-100,-100,-100,-100,-74,-100,-100,-64,-100,-69,-43,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-68,-100,-66,-100,-83,-75,-100,-100,-100,-52,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-52,-76,-75,-100,-100,-100,-100,-56,-100,-52,-100,-100,-100,-100,-59,-100,-100,-100,-100,-69,-100,-100,-45,-68,-100,-51,-63,-67,-51,-100,-100,-78,-71,-100,-100,-100,-100,-100,-74,-100,-68,-56,-62,-79,-69,-70,-100,-100,-100,-100,-52,-100,-57,-100,-100,-58,-100,-100,-58,-100,-100,-56,-100,-100,-100,-67,-56,-100,-74,-100,-100,-100,-100,-100,-66,-45,-72,-58,-100,-100,-79,-100,-100,-100,-100,-69,-100,-100,-52,-100,-69,-100,-100,-44,-53,-100,-100,-65
1665322406.588120,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-66,-100,-82,-100,-66,-100,-100,-100,-76,-100,-67,-72,-100,-76,-100,-57,-100,-58,-81,-77,-100,-79,-100,-100,-55,-100,-100,-100,-100,-100,-100,-65,-100,-100,-64,-100,-74,-100,-64,-100,-77,-100,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-79,-68,-100,-100,-67,-66,-100,-100,-100,-44,-100,-69,-100,-100,-58,-100,-100,-100,-63,-63,-100,-100,-100,-100,-100,-72,-45,-44,-100,-65,-100,-100,-56,-81,-100,-100,-100,-100,-100,-65,-100,-100,-81,-100,-100,-100,-68,-66,-100,-79,-70,-100,-100,-100,-100,-100,-43,-68,-71,-100,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-56,-64,-100,-100,-100,-64,-56,-79,-100,-68
1665322407.587796,-100,-100,-100,-62,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-78,-65,-100,-80,-100,-64,-100,-100,-100,-78,-100,-73,-72,-100,-76,-100,-62,-100,-71,-81,-68,-100,-79,-100,-100,-47,-100,-100,-100,-100,-100,-100,-73,-100,-100,-58,-100,-69,-100,-67,-100,-76,-100,-66,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-59,-100,-100,-65,-59,-100,-100,-100,-55,-100,-73,-100,-100,-71,-100,-100,-100,-77,-75,-100,-77,-100,-100,-100,-70,-57,-55,-100,-67,-78,-100,-47,-81,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-82,-58,-100,-79,-72,-100,-100,-100,-100,-100,-55,-65,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-58,-100,-100,-100,-65,-46,-75,-100,-58
1665322408.587837,-100,-100,-86,-50,-69,-100,-100,-100,-66,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-53,-100,-100,-100,-100,-75,-74,-100,-63,-70,-100,-77,-100,-50,-48,-39,-49,-73,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-75,-55,-53,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-78,-100,-79,-81,-55,-100,-65,-100,-100,-100,-100,-100,-100,-100,-49,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-57,-77,-100,-40,-100,-100,-100,-57,-56,-100,-100,-100,-100,-100,-73,-64,-63,-69,-100,-100,-80,-100,-50,-100,-100,-100,-100,-100,-100,-100,-78,-55,-100,-75,-100,-63,-100,-100,-54,-76,-100,-76,-100,-100,-100,-64,-100,-77,-100,-100,-65,-100,-75,-77,-55,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322409.587289,-76,-67,-100,-79,-39,-100,-100,-100,-100,-39,-38,-100,-100,-100,-100,-44,-79,-100,-37,-100,-72,-77,-100,-100,-76,-63,-62,-100,-100,-100,-78,-80,-100,-100,-82,-100,-65,-45,-100,-100,-100,-73,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-73,-100,-54,-100,-75,-77,-100,-68,-100,-75,-100,-100,-100,-100,-72,-100,-100,-100,-62,-100,-70,-100,-79,-100,-100,-75,-68,-62,-77,-100,-100,-70,-82,-100,-100,-69,-100,-100,-100,-100,-100,-69,-70,-61,-70,-62,-100,-100,-100,-78,-77,-100,-66,-81,-100,-68,-100,-100,-100,-100,-100,-66,-100,-100,-80,-100,-62,-100,-63,-100,-100,-100,-100,-100,-74,-78,-59,-67,-100,-100,-100,-100,-100,-100,-100,-45,-100,-78,-80,-100,-81,-69,-100,-78,-81,-100,-100,-100
1665322410.587649,-100,-100,-86,-60,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-46,-80,-100,-100,-100,-75,-64,-100,-62,-71,-100,-77,-100,-60,-51,-56,-51,-56,-100,-52,-100,-100,-100,-100,-100,-100,-100,-73,-75,-66,-51,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-78,-100,-80,-80,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-52,-64,-57,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-66,-77,-100,-40,-100,-100,-100,-66,-57,-100,-100,-100,-100,-100,-66,-72,-72,-69,-100,-100,-58,-100,-51,-100,-100,-100,-100,-58,-100,-100,-78,-50,-100,-75,-54,-61,-100,-100,-48,-67,-55,-76,-100,-100,-55,-70,-100,-77,-100,-100,-65,-100,-75,-77,-50,-100,-100,-54,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322411.587579,-76,-63,-100,-79,-39,-100,-100,-100,-100,-40,-42,-100,-100,-77,-100,-56,-76,-100,-39,-100,-76,-77,-100,-100,-76,-100,-60,-100,-100,-100,-76,-80,-77,-100,-82,-100,-76,-56,-100,-100,-100,-73,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-68,-100,-57,-100,-75,-77,-100,-67,-100,-69,-100,-100,-100,-100,-70,-100,-100,-100,-77,-100,-69,-100,-78,-100,-72,-69,-69,-73,-68,-100,-100,-69,-82,-100,-100,-73,-100,-100,-78,-100,-80,-64,-76,-67,-75,-74,-100,-100,-100,-78,-77,-100,-61,-81,-100,-65,-100,-100,-100,-100,-100,-62,-100,-100,-80,-100,-64,-100,-70,-100,-100,-100,-100,-100,-76,-77,-69,-61,-100,-100,-100,-100,-100,-100,-100,-56,-100,-78,-77,-100,-81,-72,-100,-78,-77,-100,-100,-100
1665322412.587461,-100,-78,-100,-100,-66,-100,-100,-80,-100,-67,-67,-100,-100,-61,-100,-80,-68,-78,-67,-81,-100,-78,-100,-70,-62,-57,-73,-100,-74,-74,-59,-100,-100,-79,-100,-100,-58,-69,-100,-100,-100,-80,-100,-70,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-73,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-77,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-78,-76,-100,-77,-74,-100,-100,-100,-79,-100,-100,-80,-78,-100,-100,-82,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-78,-48,-77,-100,-100,-100,-100,-62,-78,-100,-68,-100,-77,-77,-100,-80,-100,-100,-100,-81,-79,-100,-80
1665322413.587488,-100,-100,-100,-68,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-78,-65,-100,-80,-100,-67,-100,-100,-100,-79,-100,-73,-72,-100,-76,-100,-65,-100,-66,-81,-68,-100,-79,-100,-100,-52,-100,-100,-100,-100,-100,-100,-79,-100,-100,-62,-100,-67,-100,-68,-100,-76,-100,-62,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-70,-63,-100,-100,-72,-65,-100,-100,-100,-49,-100,-76,-100,-100,-66,-100,-100,-100,-77,-74,-100,-77,-100,-100,-100,-70,-48,-49,-100,-66,-78,-100,-52,-81,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-82,-66,-100,-79,-72,-100,-100,-100,-100,-100,-49,-67,-68,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-62,-100,-100,-100,-63,-52,-60,-100,-65
1665322414.587430,-100,-100,-86,-63,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-61,-80,-100,-100,-100,-75,-49,-100,-65,-70,-74,-77,-100,-62,-42,-59,-69,-49,-100,-68,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-42,-100,-100,-100,-100,-54,-100,-56,-100,-100,-100,-58,-100,-69,-70,-56,-100,-60,-100,-54,-100,-100,-100,-100,-100,-65,-64,-49,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-73,-100,-100,-49,-100,-100,-100,-67,-66,-100,-100,-100,-100,-100,-59,-67,-72,-57,-100,-100,-58,-100,-66,-100,-100,-100,-100,-58,-100,-100,-100,-41,-100,-75,-54,-77,-100,-100,-55,-59,-55,-100,-100,-100,-55,-71,-100,-58,-100,-100,-57,-100,-100,-77,-41,-100,-100,-54,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322415.587307,-100,-100,-100,-65,-79,-100,-100,-72,-100,-71,-80,-100,-100,-75,-100,-100,-76,-66,-72,-100,-100,-38,-100,-74,-73,-75,-100,-100,-78,-100,-74,-78,-65,-100,-75,-100,-79,-100,-100,-100,-77,-35,-100,-100,-79,-78,-100,-100,-100,-100,-100,-78,-77,-80,-100,-78,-100,-79,-79,-65,-64,-100,-100,-100,-100,-79,-100,-78,-100,-100,-77,-100,-100,-100,-100,-100,-78,-52,-100,-81,-38,-52,-76,-79,-100,-71,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-76,-66,-77,-100,-64,-67,-66,-100,-81,-80,-100,-35,-100,-100,-76,-100,-78,-100,-65,-100,-100,-100,-100,-100,-100,-100,-52,-79,-100,-61,-100,-100,-100,-100,-100,-71,-38,-64,-100,-76,-100,-78,-100,-73,-100,-100,-100,-100,-100,-34,-79,-72,-100,-80,-36,-34,-64,-100,-54
1665322416.587364,-100,-100,-86,-59,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-54,-80,-100,-100,-100,-75,-61,-100,-61,-73,-100,-77,-100,-60,-46,-57,-61,-55,-100,-60,-100,-100,-100,-100,-100,-100,-100,-73,-100,-66,-46,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-71,-100,-80,-80,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-60,-64,-55,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-66,-70,-100,-41,-100,-100,-100,-68,-56,-100,-100,-100,-100,-100,-66,-69,-72,-62,-100,-100,-58,-100,-61,-100,-100,-100,-100,-58,-100,-100,-74,-46,-100,-75,-54,-72,-100,-100,-47,-65,-55,-100,-100,-100,-55,-72,-100,-72,-100,-100,-63,-100,-75,-77,-47,-100,-100,-54,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322417.587376,-100,-100,-100,-30,-100,-67,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-100,-77,-100,-100,-100,-77,-100,-47,-69,-100,-100,-100,-30,-57,-32,-65,-67,-100,-67,-100,-100,-65,-100,-100,-100,-100,-100,-71,-47,-57,-100,-68,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-62,-100,-100,-75,-63,-100,-68,-100,-100,-64,-77,-100,-100,-100,-100,-45,-100,-49,-100,-100,-33,-100,-100,-100,-47,-47,-100,-78,-100,-100,-100,-100,-44,-45,-74,-100,-100,-80,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-74,-100,-100,-64,-100,-100,-100,-100,-67,-100,-44,-100,-100,-100,-100,-70,-100,-100,-100,-58,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322418.587458,-100,-78,-100,-100,-72,-100,-100,-80,-52,-73,-74,-100,-100,-63,-100,-77,-48,-78,-74,-100,-100,-100,-100,-100,-59,-50,-73,-100,-70,-65,-63,-100,-100,-67,-79,-100,-49,-69,-100,-100,-100,-73,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-74,-100,-71,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-36,-100,-100,-100,-82,-100,-66,-74,-100,-79,-100,-100,-100,-100,-80,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-77,-36,-76,-100,-100,-100,-100,-65,-68,-100,-68,-100,-73,-76,-100,-100,-100,-100,-100,-73,-79,-100,-80
1665322419.588136,-74,-65,-100,-70,-66,-100,-100,-100,-78,-65,-65,-100,-100,-100,-100,-100,-100,-80,-66,-100,-74,-50,-100,-100,-100,-100,-100,-100,-100,-100,-75,-70,-74,-100,-70,-100,-83,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-50,-100,-67,-100,-100,-100,-100,-59,-100,-51,-100,-100,-100,-100,-69,-100,-100,-100,-100,-65,-100,-100,-50,-67,-100,-50,-69,-77,-51,-100,-100,-100,-70,-100,-100,-100,-100,-100,-74,-100,-68,-58,-70,-68,-76,-77,-100,-100,-100,-100,-51,-100,-69,-100,-100,-59,-100,-100,-58,-100,-100,-64,-100,-100,-100,-68,-57,-100,-68,-100,-100,-100,-100,-100,-76,-50,-66,-64,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-52,-100,-70,-100,-100,-50,-51,-100,-100,-68
1665322420.589201,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-68,-82,-100,-76,-100,-72,-100,-100,-81,-67,-100,-69,-64,-100,-81,-100,-54,-79,-53,-79,-67,-100,-80,-100,-100,-59,-100,-100,-100,-100,-100,-100,-72,-79,-100,-45,-100,-69,-100,-45,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-66,-71,-100,-100,-73,-76,-100,-100,-100,-44,-100,-67,-100,-100,-53,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-45,-44,-100,-46,-100,-100,-58,-80,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-100,-100,-67,-69,-100,-100,-81,-100,-100,-100,-100,-100,-44,-74,-78,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-57,-45,-100,-100,-100,-74,-58,-81,-100,-70
1665322421.587963,-65,-67,-100,-72,-63,-100,-100,-100,-78,-61,-63,-100,-100,-100,-100,-74,-100,-100,-63,-100,-69,-47,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-68,-100,-69,-100,-83,-75,-100,-100,-100,-61,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-55,-76,-75,-100,-100,-100,-100,-61,-100,-57,-100,-100,-100,-100,-63,-100,-100,-100,-100,-69,-100,-100,-47,-68,-100,-58,-68,-78,-56,-100,-100,-78,-71,-100,-100,-100,-100,-100,-74,-100,-68,-63,-67,-79,-69,-70,-100,-100,-100,-100,-61,-100,-67,-100,-100,-62,-100,-100,-58,-100,-100,-58,-100,-100,-100,-67,-63,-100,-74,-100,-100,-100,-100,-100,-77,-48,-72,-67,-100,-100,-79,-100,-100,-100,-100,-76,-100,-100,-59,-100,-69,-100,-100,-48,-61,-100,-100,-65
1665322422.588183,-69,-63,-100,-70,-68,-100,-100,-100,-78,-69,-70,-100,-100,-100,-100,-100,-100,-80,-69,-100,-74,-50,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-74,-100,-70,-100,-83,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-57,-100,-67,-100,-100,-100,-100,-61,-100,-61,-100,-100,-100,-100,-67,-100,-100,-100,-100,-70,-100,-100,-50,-74,-100,-61,-70,-77,-56,-100,-100,-100,-70,-100,-100,-100,-100,-100,-70,-100,-73,-62,-68,-70,-79,-77,-100,-100,-100,-100,-54,-100,-67,-100,-100,-62,-100,-100,-58,-100,-100,-67,-100,-100,-100,-70,-60,-100,-68,-100,-100,-100,-100,-100,-76,-49,-69,-63,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-54,-100,-73,-100,-100,-48,-54,-100,-100,-69
1665322423.587472,-100,-100,-100,-72,-71,-100,-100,-78,-73,-79,-78,-100,-100,-69,-100,-100,-69,-65,-79,-100,-100,-57,-100,-76,-71,-82,-100,-100,-79,-100,-77,-77,-74,-100,-73,-100,-79,-100,-100,-100,-74,-30,-100,-100,-100,-82,-100,-100,-74,-100,-100,-76,-77,-68,-100,-79,-100,-76,-100,-62,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-49,-100,-80,-63,-49,-75,-100,-100,-65,-78,-75,-100,-100,-70,-78,-100,-100,-74,-75,-72,-74,-77,-100,-100,-71,-65,-65,-100,-76,-80,-100,-31,-100,-100,-74,-100,-100,-100,-64,-100,-100,-100,-100,-100,-82,-80,-50,-100,-100,-78,-100,-100,-100,-100,-100,-72,-63,-78,-100,-79,-100,-80,-100,-69,-100,-100,-80,-82,-100,-30,-76,-76,-100,-78,-63,-31,-65,-100,-51
1665322424.587412,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-74,-100,-80,-100,-67,-100,-100,-100,-74,-100,-78,-68,-100,-100,-100,-65,-77,-62,-76,-67,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-60,-77,-100,-53,-100,-64,-100,-52,-100,-100,-100,-66,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-72,-70,-100,-100,-73,-70,-100,-100,-100,-45,-100,-61,-100,-100,-63,-100,-100,-100,-61,-60,-100,-100,-100,-100,-100,-72,-45,-45,-100,-52,-100,-100,-53,-76,-100,-100,-100,-100,-100,-75,-100,-100,-78,-100,-100,-100,-69,-70,-100,-77,-71,-100,-100,-100,-100,-100,-37,-73,-70,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-53,-52,-100,-100,-100,-71,-53,-76,-100,-66
1665322425.587436,-100,-100,-100,-77,-73,-100,-100,-75,-100,-73,-74,-100,-100,-76,-100,-100,-80,-70,-72,-100,-100,-42,-100,-74,-73,-77,-100,-100,-100,-100,-75,-78,-67,-100,-75,-100,-80,-100,-100,-100,-77,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-81,-100,-100,-77,-70,-68,-100,-100,-100,-100,-75,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-78,-63,-100,-78,-41,-62,-76,-76,-100,-66,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-62,-76,-100,-70,-74,-68,-100,-81,-100,-100,-42,-100,-74,-76,-100,-76,-100,-70,-100,-100,-100,-100,-100,-100,-100,-63,-75,-100,-69,-100,-100,-100,-100,-100,-73,-42,-70,-81,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-42,-79,-62,-100,-78,-42,-42,-64,-100,-64
1665322426.587406,-100,-100,-100,-64,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-59,-100,-100,-100,-100,-77,-47,-100,-81,-64,-74,-76,-79,-71,-50,-67,-76,-47,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-49,-100,-100,-80,-100,-64,-100,-100,-100,-100,-100,-56,-100,-64,-65,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-66,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-66,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-56,-75,-72,-67,-100,-100,-66,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-68,-100,-100,-59,-57,-100,-100,-100,-100,-100,-75,-100,-58,-82,-100,-66,-100,-100,-78,-49,-100,-100,-100,-64,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100
1665322427.587847,-100,-100,-100,-39,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-64,-100,-77,-100,-100,-100,-77,-100,-60,-69,-100,-100,-100,-40,-66,-35,-58,-67,-100,-58,-100,-100,-65,-100,-100,-100,-100,-100,-71,-51,-66,-100,-63,-100,-78,-79,-62,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-62,-100,-100,-76,-58,-100,-68,-100,-100,-64,-79,-100,-100,-100,-100,-43,-100,-50,-100,-100,-35,-100,-100,-100,-51,-51,-100,-78,-100,-100,-100,-100,-43,-44,-74,-63,-100,-80,-66,-58,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-64,-100,-100,-65,-100,-100,-100,-100,-67,-100,-43,-79,-100,-100,-100,-72,-100,-100,-100,-53,-100,-100,-100,-80,-68,-64,-100,-100,-100,-79,-67,-100,-100,-100
1665322428.587290,-100,-100,-100,-73,-75,-100,-100,-75,-100,-71,-75,-100,-100,-77,-100,-100,-76,-67,-80,-100,-100,-35,-100,-74,-73,-75,-100,-100,-100,-100,-74,-78,-74,-100,-75,-100,-79,-100,-100,-100,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-78,-100,-100,-76,-70,-68,-100,-100,-100,-100,-69,-100,-71,-100,-100,-77,-100,-100,-100,-100,-100,-78,-65,-100,-81,-35,-65,-76,-76,-100,-72,-76,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-76,-68,-70,-100,-76,-74,-68,-100,-81,-100,-100,-48,-100,-74,-76,-100,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-66,-67,-100,-75,-100,-100,-100,-100,-100,-70,-35,-68,-78,-100,-100,-68,-100,-76,-100,-100,-100,-100,-100,-49,-79,-68,-100,-80,-35,-49,-64,-100,-66
