timestamp,x,z,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,30:87:D9:B1:7E:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:81:**,30:87:D9:31:61:**,00:24:6C:26:8B:**,30:87:D9:31:95:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7D:**,00:24:6C:26:87:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:B1:95:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,B0:6E:BF:3B:A8:**,30:87:D9:32:38:**
1662467968,7.4302912,20.3498554,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-68,-77,-100,-70,-65,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-78,-78,-77,-100,-65,-100,-100,-100,-100,-78,-78,-68,-100,-100,-58,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-56,-100,-100,-100,-63,-100,-100,-100,-100,-100
1662467969,7.5881748,20.3417702,-66,-68,-64,-100,-72,-80,-100,-78,-100,-74,-77,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-65,-39,-81,-65,-100,-100,-77,-100,-100,-79,-77,-87,-76,-65,-100,-100,-68,-100,-76,-64,-100,-72,-100,-57,-74,-64,-71,-73,-75,-63,-40,-57,-67,-100,-100,-68,-44,-73,-100,-80,-73,-57,-45,-69,-100,-51,-76,-100,-100,-64,-81,-100,-44,-100,-100,-52,-57,-78,-68
1662467970,7.7877817,20.3279629,-55,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-100,-100,-75,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-77,-78,-80,-100,-72,-100,-100,-100,-100,-79,-77,-73,-100,-100,-55,-81,-100,-75,-100,-54,-100,-79,-100,-100,-45,-76,-100,-100,-78,-100,-100,-55,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467971,8.025547,20.3381882,-56,-100,-100,-80,-100,-78,-77,-100,-80,-100,-100,-78,-67,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-74,-78,-100,-75,-66,-78,-100,-100,-100,-100,-73,-100,-100,-100,-76,-77,-76,-79,-100,-68,-100,-100,-100,-100,-100,-77,-74,-100,-100,-56,-71,-100,-74,-100,-57,-79,-78,-100,-100,-45,-75,-79,-100,-100,-100,-100,-56,-100,-77,-100,-68,-75,-100,-100,-74,-100
1662467972,8.2672443,20.3429661,-67,-75,-100,-100,-100,-100,-78,-100,-76,-100,-70,-100,-100,-100,-78,-100,-100,-100,-77,-78,-100,-100,-100,-100,-64,-100,-100,-75,-100,-100,-77,-100,-78,-100,-100,-100,-68,-74,-74,-100,-68,-100,-75,-63,-75,-78,-100,-100,-100,-100,-100,-75,-75,-76,-100,-100,-63,-100,-100,-64,-100,-65,-100,-76,-68,-100,-40,-62,-100,-100,-77,-100,-100,-68,-81,-100,-100,-100,-100,-100,-100,-78,-69
1662467973,8.5302305,20.3662605,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-64,-100,-100,-73,-72,-74,-100,-100,-100,-100,-70,-80,-79,-100,-63,-100,-69,-100,-100,-73,-100,-100,-100,-100,-100,-100,-72,-100,-100,-65,-69,-100,-79,-100,-59,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-59,-100,-100,-100,-72,-100,-78,-100,-80,-100
1662467974,8.7994366,20.3817673,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-72,-100,-100,-72,-77,-100,-100,-100,-100,-76,-73,-78,-100,-77,-100,-76,-69,-78,-100,-75,-100,-100,-100,-100,-77,-74,-72,-100,-100,-64,-100,-100,-71,-100,-64,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-64,-100,-77,-100,-74,-100,-100,-100,-80,-77
1662467975,9.0399237,20.3836346,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-67,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-64,-100,-100,-100,-100,-79,-81,-80,-100,-100,-58,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-58,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467976,9.2349224,20.3904457,-59,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-73,-100,-100,-71,-78,-100,-100,-100,-100,-100,-72,-100,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-100,-59,-100,-100,-71,-100,-60,-100,-100,-100,-100,-45,-70,-100,-79,-100,-75,-100,-60,-100,-100,-100,-78,-100,-78,-100,-77,-100
1662467977,9.3359423,20.3890972,-58,-100,-100,-79,-100,-100,-100,-100,-78,-100,-70,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-64,-100,-100,-63,-76,-100,-100,-100,-100,-76,-66,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-63,-100,-100,-59,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-71,-77,-100,-100,-100,-100,-59,-100,-100,-100,-77,-100,-78,-100,-78,-77
1662467978,9.3348026,20.3920116,-55,-100,-100,-80,-100,-100,-77,-100,-100,-100,-100,-78,-66,-72,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-73,-76,-100,-73,-65,-79,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-75,-100,-100,-67,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-75,-100,-78,-100,-56,-76,-100,-100,-100,-45,-100,-77,-100,-100,-100,-100,-55,-100,-78,-100,-64,-76,-100,-100,-74,-100
1662467979,9.3399105,20.3917542,-55,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-77,-80,-100,-77,-63,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-75,-80,-100,-65,-100,-100,-100,-100,-79,-77,-73,-100,-100,-54,-100,-100,-77,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-55,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467980,9.3353729,20.3855,-66,-100,-100,-79,-100,-100,-79,-100,-72,-100,-70,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-62,-100,-100,-63,-78,-100,-100,-100,-100,-73,-63,-70,-100,-69,-100,-75,-70,-72,-100,-76,-100,-100,-100,-100,-75,-73,-63,-100,-100,-68,-100,-100,-71,-100,-68,-100,-72,-67,-100,-45,-71,-77,-100,-74,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-69
1662467981,9.3334398,20.385994,-68,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-62,-100,-100,-62,-78,-100,-100,-100,-100,-80,-62,-77,-100,-79,-100,-76,-65,-78,-100,-73,-100,-100,-100,-100,-77,-74,-61,-100,-100,-63,-100,-100,-64,-100,-65,-100,-76,-67,-100,-45,-65,-79,-100,-76,-100,-100,-65,-100,-77,-100,-76,-100,-100,-100,-76,-68
1662467982,9.3374233,20.3884621,-65,-68,-100,-78,-100,-100,-77,-100,-77,-100,-64,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-62,-100,-100,-61,-75,-100,-100,-100,-100,-68,-60,-100,-100,-69,-100,-73,-66,-77,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-66,-100,-100,-67,-100,-65,-100,-77,-67,-100,-45,-65,-77,-100,-76,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-76,-66
1662467983,9.3302641,20.3835258,-56,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-77,-100,-80,-72,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-77,-77,-100,-71,-100,-100,-100,-100,-100,-81,-80,-100,-100,-57,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-81,-77,-100,-79,-100,-100,-58,-100,-100,-100,-72,-100,-100,-100,-100,-100
1662467984,9.334939,20.3863602,-54,-100,-100,-80,-100,-78,-77,-100,-80,-100,-100,-78,-67,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-74,-66,-79,-100,-100,-100,-100,-69,-100,-100,-100,-76,-77,-76,-79,-100,-68,-100,-100,-100,-100,-100,-77,-73,-100,-100,-55,-71,-100,-78,-100,-55,-79,-78,-100,-100,-45,-100,-79,-100,-100,-100,-100,-55,-100,-77,-100,-67,-75,-100,-100,-74,-100
1662467985,9.3293848,20.3851833,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-77,-100,-80,-72,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-77,-77,-100,-65,-100,-100,-100,-100,-100,-81,-80,-100,-100,-56,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-81,-77,-100,-79,-100,-100,-57,-100,-100,-100,-72,-100,-100,-100,-100,-100
1662467986,9.3317957,20.3854904,-56,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-78,-63,-72,-79,-78,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-67,-78,-100,-73,-64,-79,-100,-100,-100,-100,-69,-100,-100,-100,-76,-100,-75,-100,-100,-63,-100,-100,-100,-100,-100,-77,-73,-100,-100,-56,-71,-100,-78,-100,-55,-77,-100,-100,-100,-45,-100,-79,-100,-100,-100,-100,-56,-100,-77,-100,-63,-75,-100,-100,-74,-100
1662467987,9.3314819,20.3848228,-47,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-72,-100,-100,-100,-67,-86,-100,-61,-100,-72,-71,-77,-100,-81,-56,-100,-61,-100,-52,-46,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-46,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467988,9.3354177,20.3882046,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-69,-65,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-66,-100,-100,-100,-100,-77,-79,-68,-100,-100,-49,-100,-100,-79,-100,-49,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-48,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467989,9.3401108,20.3928604,-59,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-64,-100,-100,-63,-78,-100,-100,-100,-100,-76,-64,-78,-100,-77,-100,-76,-70,-78,-100,-77,-100,-100,-100,-100,-77,-74,-63,-100,-100,-60,-100,-100,-69,-100,-59,-100,-78,-76,-100,-45,-71,-77,-100,-76,-100,-100,-59,-100,-77,-100,-76,-100,-76,-100,-78,-77
1662467990,9.3397617,20.3907051,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-69,-77,-100,-68,-71,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-70,-100,-100,-100,-100,-77,-78,-68,-100,-100,-57,-100,-100,-78,-100,-59,-100,-78,-100,-100,-45,-77,-77,-100,-77,-100,-100,-57,-100,-100,-100,-69,-100,-100,-100,-100,-100
1662467991,9.332016,20.3847771,-54,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-70,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-77,-68,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-74,-79,-100,-69,-100,-100,-100,-100,-76,-77,-73,-100,-100,-53,-71,-100,-76,-100,-53,-79,-78,-100,-100,-45,-75,-79,-100,-78,-100,-100,-54,-100,-77,-100,-70,-75,-100,-100,-100,-100
1662467992,9.3355227,20.3887291,-59,-100,-100,-100,-100,-100,-77,-100,-78,-100,-71,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-73,-100,-100,-72,-78,-100,-100,-100,-100,-76,-72,-78,-100,-77,-100,-76,-68,-78,-100,-77,-100,-100,-100,-100,-77,-74,-72,-100,-100,-60,-100,-100,-70,-100,-59,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-59,-100,-77,-100,-78,-100,-100,-100,-78,-77
1662467993,9.3329248,20.3871994,-74,-74,-64,-100,-72,-100,-100,-78,-76,-74,-74,-100,-100,-100,-78,-100,-100,-75,-81,-78,-87,-100,-72,-100,-61,-39,-81,-72,-100,-100,-70,-100,-78,-79,-77,-87,-69,-76,-74,-100,-72,-100,-75,-61,-75,-75,-100,-57,-74,-64,-71,-75,-77,-76,-40,-57,-64,-100,-100,-67,-44,-77,-100,-76,-75,-57,-49,-67,-100,-51,-77,-100,-100,-76,-81,-100,-44,-100,-100,-52,-57,-78,-70
1662467994,9.3367481,20.3896904,-65,-100,-100,-78,-100,-100,-77,-100,-72,-100,-64,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-64,-100,-100,-62,-100,-100,-100,-100,-100,-66,-63,-70,-100,-73,-100,-75,-67,-72,-100,-78,-100,-100,-100,-100,-75,-73,-62,-100,-100,-65,-100,-100,-69,-100,-65,-100,-72,-67,-100,-45,-70,-77,-100,-74,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-82,-69
1662467995,9.3296204,20.3858414,-48,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-71,-80,-100,-100,-67,-86,-100,-61,-100,-73,-72,-79,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-77,-100,-100,-72,-100,-48,-48,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467996,9.3370705,20.390583,-63,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-64,-100,-100,-63,-72,-74,-100,-100,-100,-100,-62,-80,-79,-100,-100,-100,-69,-100,-100,-73,-100,-100,-100,-100,-100,-100,-64,-100,-100,-65,-100,-100,-74,-100,-64,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-64,-100,-100,-100,-72,-100,-78,-100,-80,-100
1662467997,9.3311729,20.3854618,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-64,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-80,-100,-100,-63,-100,-100,-100,-100,-75,-77,-79,-100,-100,-46,-100,-100,-79,-100,-46,-100,-100,-100,-100,-45,-77,-100,-100,-77,-100,-100,-47,-100,-100,-100,-62,-100,-100,-100,-100,-100
1662467998,9.3381042,20.39077,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-69,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,-100,-100,-72,-75,-100,-100,-100,-100,-67,-71,-70,-100,-67,-100,-78,-66,-69,-100,-78,-100,-100,-100,-100,-76,-73,-72,-100,-100,-66,-100,-100,-64,-100,-57,-100,-77,-69,-100,-45,-66,-77,-100,-76,-100,-100,-66,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467999,9.3357449,20.3870125,-64,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-64,-100,-100,-66,-78,-74,-100,-100,-100,-100,-65,-80,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-65,-100,-100,-65,-100,-100,-74,-100,-63,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-63,-100,-100,-100,-78,-100,-78,-100,-78,-100
1662468000,9.3391685,20.3914719,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-63,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-63,-100,-100,-63,-75,-100,-100,-100,-100,-65,-64,-100,-100,-69,-100,-76,-66,-77,-100,-78,-100,-100,-100,-100,-76,-73,-63,-100,-100,-68,-100,-100,-66,-100,-69,-100,-77,-68,-100,-45,-66,-77,-100,-76,-100,-100,-69,-100,-78,-100,-77,-100,-100,-100,-77,-68
1662468001,9.3343248,20.3867512,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-77,-100,-68,-64,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-78,-77,-77,-100,-65,-100,-100,-100,-100,-78,-78,-70,-100,-100,-56,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-58,-100,-100,-100,-69,-100,-100,-100,-100,-100
1662468002,9.3389969,20.3915405,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-69,-69,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-78,-78,-100,-100,-69,-100,-100,-100,-100,-78,-78,-68,-100,-100,-54,-100,-100,-79,-100,-54,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-55,-100,-100,-100,-69,-100,-100,-100,-100,-100
1662468003,9.3304319,20.3847885,-58,-100,-100,-79,-100,-100,-77,-100,-78,-100,-68,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-72,-100,-100,-64,-77,-100,-100,-100,-100,-76,-65,-78,-100,-77,-100,-76,-69,-78,-100,-75,-100,-100,-100,-100,-77,-74,-72,-100,-100,-58,-100,-100,-71,-100,-58,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-59,-100,-77,-100,-74,-100,-100,-100,-80,-77
1662468004,9.3333921,20.3868084,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-73,-80,-100,-100,-67,-86,-100,-61,-100,-73,-71,-79,-100,-81,-57,-100,-61,-100,-52,-50,-100,-100,-100,-100,-55,-77,-100,-100,-68,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662468005,9.3383198,20.3885193,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-72,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-75,-100,-100,-74,-75,-100,-74,-72,-75,-100,-100,-100,-100,-76,-80,-100,-100,-74,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-100,-75,-100,-100,-59,-72,-100,-79,-100,-59,-76,-100,-100,-100,-45,-79,-100,-100,-100,-100,-100,-58,-100,-100,-100,-73,-77,-100,-100,-76,-100
1662468006,9.3365765,20.3860092,-59,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-63,-77,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-100,-71,-100,-100,-79,-100,-100,-100,-100,-100,-100,-73,-100,-100,-60,-100,-100,-68,-100,-59,-100,-100,-100,-100,-45,-70,-77,-79,-100,-75,-100,-60,-100,-100,-100,-76,-100,-78,-100,-77,-100
1662468007,9.3345137,20.3857346,-74,-100,-100,-79,-100,-79,-78,-100,-100,-100,-77,-100,-100,-100,-100,-80,-100,-100,-74,-75,-100,-100,-100,-100,-58,-100,-100,-79,-100,-100,-77,-100,-77,-100,-100,-100,-73,-76,-82,-100,-73,-100,-75,-58,-100,-73,-100,-100,-100,-100,-100,-76,-75,-78,-100,-100,-73,-100,-100,-58,-100,-76,-100,-100,-73,-100,-40,-57,-81,-100,-77,-100,-100,-77,-81,-79,-100,-100,-100,-100,-100,-81,-72
1662468008,9.3320723,20.384737,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-67,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-75,-100,-100,-68,-100,-100,-68,-72,-74,-100,-100,-100,-100,-69,-80,-79,-100,-63,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-100,-68,-100,-100,-63,-69,-100,-79,-100,-64,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-63,-100,-100,-100,-72,-100,-78,-100,-80,-100
1662468009,9.3379364,20.3889961,-66,-100,-100,-79,-100,-100,-79,-100,-72,-100,-64,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-62,-100,-100,-63,-78,-100,-100,-100,-100,-70,-62,-70,-100,-76,-100,-77,-71,-72,-100,-76,-100,-100,-100,-100,-77,-78,-62,-100,-100,-66,-100,-100,-71,-100,-67,-100,-72,-67,-100,-45,-69,-78,-100,-78,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-68
1662468010,9.3319912,20.3871613,-74,-75,-64,-100,-72,-100,-100,-78,-76,-74,-70,-100,-100,-100,-78,-100,-100,-75,-81,-78,-87,-100,-72,-100,-61,-39,-81,-75,-100,-100,-75,-100,-78,-79,-77,-87,-68,-76,-74,-100,-68,-100,-75,-60,-75,-78,-100,-57,-74,-64,-71,-75,-77,-76,-40,-57,-64,-100,-100,-67,-44,-65,-100,-76,-72,-57,-49,-67,-100,-51,-77,-100,-100,-76,-81,-100,-44,-100,-100,-52,-57,-78,-68
1662468011,9.3403292,20.3906994,-71,-68,-100,-100,-100,-80,-100,-100,-77,-100,-66,-100,-76,-100,-100,-79,-77,-100,-71,-70,-100,-100,-100,-100,-65,-100,-100,-63,-100,-100,-63,-75,-100,-100,-100,-100,-77,-71,-100,-100,-69,-100,-78,-65,-77,-72,-78,-100,-100,-100,-100,-75,-76,-72,-100,-100,-71,-100,-100,-65,-100,-70,-100,-77,-70,-100,-45,-66,-78,-100,-79,-100,-100,-73,-100,-100,-100,-76,-100,-100,-100,-76,-68
1662468012,9.3310595,20.3854008,-63,-68,-64,-100,-72,-80,-100,-78,-100,-74,-68,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-67,-39,-81,-60,-100,-100,-58,-100,-100,-79,-77,-87,-67,-72,-100,-100,-67,-100,-76,-64,-100,-72,-77,-57,-74,-64,-71,-73,-76,-72,-40,-57,-64,-100,-100,-70,-44,-64,-100,-80,-74,-57,-45,-69,-100,-51,-76,-100,-100,-64,-81,-100,-44,-76,-100,-52,-57,-68,-72
1662468013,9.341836,20.3937683,-72,-75,-100,-100,-100,-100,-78,-100,-76,-100,-70,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-69,-100,-100,-75,-100,-100,-77,-100,-78,-100,-100,-100,-72,-74,-74,-100,-71,-100,-75,-69,-75,-78,-100,-100,-100,-100,-100,-75,-75,-76,-100,-100,-72,-100,-100,-68,-100,-72,-100,-76,-71,-100,-40,-68,-81,-100,-77,-100,-100,-72,-81,-100,-100,-100,-100,-100,-100,-78,-71
1662468014,9.3366508,20.3888435,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-64,-71,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-75,-100,-100,-74,-76,-100,-74,-64,-75,-100,-100,-100,-100,-72,-80,-100,-100,-73,-100,-76,-100,-100,-64,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-72,-100,-79,-100,-55,-76,-100,-100,-100,-45,-79,-100,-100,-100,-78,-100,-56,-100,-100,-100,-63,-77,-100,-100,-76,-100
1662468015,9.3320875,20.386507,-59,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-78,-68,-72,-79,-78,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-67,-78,-100,-73,-74,-79,-100,-100,-100,-100,-69,-100,-100,-100,-76,-100,-75,-100,-100,-71,-100,-100,-100,-100,-100,-77,-73,-100,-100,-58,-71,-100,-78,-100,-59,-77,-100,-100,-100,-45,-100,-79,-100,-100,-100,-100,-59,-100,-77,-100,-68,-75,-100,-100,-74,-100
