timestamp,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,30:87:D9:B1:7E:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:81:**,30:87:D9:31:61:**,00:24:6C:26:8B:**,30:87:D9:31:95:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7D:**,00:24:6C:26:87:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:B1:95:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,B0:6E:BF:3B:A8:**,30:87:D9:32:38:**
1662467880.269878,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-62,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-80,-100,-100,-61,-100,-100,-100,-100,-72,-73,-79,-100,-100,-46,-100,-100,-79,-100,-47,-100,-100,-100,-100,-45,-77,-100,-100,-71,-100,-100,-47,-100,-100,-100,-60,-100,-100,-100,-100,-100
1662467881.269954,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-81,-100,-100,-69,-69,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-70,-100,-100,-100,-100,-77,-79,-68,-100,-100,-57,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-57,-100,-100,-100,-69,-100,-100,-100,-100,-100
1662467882.270012,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-73,-80,-100,-100,-67,-86,-100,-61,-100,-73,-72,-79,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-77,-100,-100,-73,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467883.269531,-61,-100,-100,-79,-100,-100,-77,-100,-78,-100,-68,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-56,-100,-100,-56,-78,-100,-100,-100,-100,-80,-62,-78,-100,-79,-100,-76,-71,-78,-100,-80,-100,-100,-100,-100,-77,-74,-57,-100,-100,-63,-100,-100,-69,-100,-64,-100,-78,-67,-100,-45,-69,-79,-100,-76,-100,-100,-63,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467884.269452,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-76,-100,-74,-76,-75,-100,-100,-100,-100,-71,-80,-79,-100,-73,-100,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-74,-100,-100,-60,-72,-100,-79,-100,-61,-76,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-60,-100,-100,-100,-76,-77,-78,-100,-76,-100
1662467885.269900,-56,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-77,-80,-100,-77,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-75,-80,-100,-68,-100,-100,-100,-100,-79,-77,-73,-100,-100,-57,-100,-100,-77,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-57,-100,-100,-100,-68,-100,-100,-100,-100,-100
1662467886.269895,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-67,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-71,-100,-100,-72,-72,-100,-100,-100,-100,-76,-72,-77,-100,-77,-100,-76,-71,-78,-100,-73,-100,-100,-100,-100,-77,-74,-71,-100,-100,-63,-100,-100,-71,-100,-63,-100,-76,-76,-100,-45,-70,-79,-100,-76,-100,-100,-62,-100,-77,-100,-72,-100,-100,-100,-76,-77
1662467887.269470,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-66,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-76,-100,-100,-77,-65,-75,-100,-100,-100,-100,-76,-80,-79,-100,-77,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-77,-100,-100,-56,-75,-100,-79,-100,-57,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-57,-100,-100,-100,-65,-100,-78,-100,-76,-100
1662467888.269671,-66,-72,-64,-100,-72,-80,-100,-78,-76,-74,-77,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-71,-39,-81,-69,-100,-100,-69,-100,-100,-79,-77,-87,-76,-69,-74,-100,-75,-100,-76,-69,-75,-72,-100,-57,-74,-64,-71,-76,-78,-67,-40,-57,-70,-100,-100,-73,-44,-74,-100,-80,-76,-57,-49,-71,-100,-51,-76,-100,-100,-73,-81,-100,-44,-100,-100,-52,-57,-77,-76
1662467889.269441,-63,-68,-100,-100,-100,-80,-100,-100,-77,-100,-66,-100,-76,-100,-100,-79,-77,-100,-71,-70,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-62,-77,-100,-100,-100,-100,-72,-62,-100,-100,-74,-100,-78,-66,-77,-72,-76,-100,-100,-100,-100,-75,-76,-62,-100,-100,-60,-100,-100,-67,-100,-62,-100,-77,-73,-100,-45,-66,-100,-100,-79,-100,-100,-61,-100,-100,-100,-76,-100,-100,-100,-68,-73
1662467890.269613,-55,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-77,-80,-100,-72,-72,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-76,-80,-100,-71,-100,-100,-100,-100,-79,-77,-78,-100,-100,-55,-100,-100,-75,-100,-54,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467891.269907,-55,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-77,-100,-78,-63,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-65,-100,-100,-100,-100,-79,-77,-77,-100,-100,-54,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-55,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467892.269778,-55,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-80,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-64,-100,-100,-100,-100,-100,-77,-69,-100,-100,-56,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-81,-77,-100,-100,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467893.269440,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,-100,-100,-79,-68,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-100,-100,-69,-100,-100,-100,-100,-76,-78,-68,-100,-100,-54,-100,-100,-79,-100,-54,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467894.269545,-71,-100,-100,-79,-100,-79,-78,-100,-100,-100,-77,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-100,-100,-100,-62,-100,-100,-77,-100,-100,-77,-100,-77,-100,-100,-100,-65,-76,-82,-100,-77,-100,-77,-63,-100,-78,-100,-100,-100,-100,-100,-79,-78,-78,-100,-100,-69,-100,-100,-63,-100,-71,-100,-100,-66,-100,-40,-63,-81,-100,-77,-100,-100,-72,-70,-79,-100,-100,-100,-100,-100,-82,-66
1662467895.269379,-56,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-77,-70,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-76,-79,-100,-70,-100,-100,-100,-100,-76,-77,-73,-100,-100,-55,-71,-100,-77,-100,-55,-79,-78,-100,-100,-45,-75,-79,-100,-78,-100,-100,-55,-100,-77,-100,-70,-75,-100,-100,-100,-100
1662467896.269496,-62,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-71,-100,-100,-71,-78,-74,-100,-100,-100,-100,-71,-80,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-100,-61,-100,-100,-74,-100,-62,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-62,-100,-100,-100,-78,-100,-78,-100,-78,-100
1662467897.269382,-54,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-62,-100,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-71,-100,-100,-74,-80,-100,-77,-64,-100,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-75,-80,-100,-64,-100,-100,-100,-100,-76,-77,-73,-100,-100,-54,-100,-100,-74,-100,-54,-79,-78,-100,-100,-45,-74,-79,-100,-78,-100,-100,-54,-100,-77,-100,-64,-75,-100,-100,-100,-100
1662467898.269890,-57,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-74,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-72,-100,-75,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-69,-100,-75,-100,-57,-73,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-56,-100,-78,-100,-64,-76,-100,-100,-74,-100
1662467899.269767,-65,-68,-100,-78,-100,-100,-77,-100,-77,-100,-65,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-62,-100,-100,-61,-75,-100,-100,-100,-100,-70,-60,-100,-100,-69,-100,-76,-64,-77,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-65,-100,-100,-66,-100,-64,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-64,-100,-78,-100,-77,-100,-100,-100,-77,-74
1662467900.269700,-60,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-64,-100,-100,-64,-77,-100,-100,-100,-100,-76,-65,-78,-100,-77,-100,-76,-69,-78,-100,-79,-100,-100,-100,-100,-77,-74,-64,-100,-100,-60,-100,-100,-74,-100,-60,-100,-78,-76,-100,-45,-69,-77,-100,-76,-100,-100,-61,-100,-77,-100,-74,-100,-100,-100,-80,-77
1662467901.269880,-59,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-71,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-74,-72,-79,-100,-100,-100,-100,-75,-100,-100,-100,-70,-100,-75,-100,-100,-74,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-69,-100,-78,-100,-59,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-74,-75,-100,-100,-74,-100
1662467902.269776,-57,-100,-100,-100,-100,-100,-77,-100,-78,-100,-69,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-63,-100,-100,-64,-78,-100,-100,-100,-100,-76,-64,-78,-100,-77,-100,-76,-68,-78,-100,-77,-100,-100,-100,-100,-77,-74,-65,-100,-100,-59,-100,-100,-70,-100,-58,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-59,-100,-77,-100,-78,-100,-100,-100,-78,-77
1662467903.270149,-58,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-77,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-75,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-58,-69,-100,-78,-100,-59,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-64,-75,-100,-100,-74,-100
1662467904.270033,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-79,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-73,-80,-100,-100,-67,-86,-100,-61,-100,-73,-68,-79,-100,-81,-56,-100,-61,-100,-52,-49,-100,-100,-100,-100,-55,-77,-100,-100,-68,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467905.269848,-66,-100,-100,-79,-100,-100,-79,-100,-72,-100,-71,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-62,-100,-100,-64,-78,-100,-100,-100,-100,-70,-76,-70,-100,-76,-100,-77,-71,-72,-100,-76,-100,-100,-100,-100,-77,-78,-62,-100,-100,-66,-100,-100,-71,-100,-67,-100,-72,-67,-100,-45,-69,-78,-100,-78,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-68
1662467906.269977,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-76,-100,-100,-77,-75,-75,-100,-100,-100,-100,-76,-80,-79,-100,-77,-100,-76,-100,-100,-75,-100,-100,-100,-100,-100,-100,-77,-100,-100,-64,-75,-100,-79,-100,-64,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-65,-100,-100,-100,-75,-100,-78,-100,-76,-100
1662467907.269499,-59,-100,-100,-79,-100,-100,-77,-100,-78,-100,-72,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-72,-100,-100,-73,-76,-100,-100,-100,-100,-76,-72,-78,-100,-77,-100,-76,-70,-78,-100,-77,-100,-100,-100,-100,-100,-74,-73,-100,-100,-60,-100,-100,-69,-100,-60,-100,-78,-76,-100,-45,-71,-77,-100,-76,-100,-100,-59,-100,-77,-100,-76,-100,-76,-100,-78,-77
1662467908.270132,-69,-100,-100,-78,-100,-100,-77,-100,-79,-100,-70,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,-100,-100,-74,-75,-100,-100,-100,-100,-70,-74,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-72,-100,-100,-70,-100,-100,-68,-100,-69,-100,-80,-71,-100,-45,-65,-77,-100,-76,-100,-100,-69,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467909.269811,-60,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-64,-78,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-63,-100,-100,-62,-100,-100,-71,-100,-60,-100,-100,-100,-100,-45,-70,-100,-79,-100,-75,-100,-60,-100,-100,-100,-78,-100,-78,-100,-77,-100
1662467910.269976,-64,-100,-100,-79,-100,-100,-77,-100,-78,-100,-67,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-56,-100,-100,-56,-78,-100,-100,-100,-100,-80,-62,-78,-100,-79,-100,-76,-69,-78,-100,-80,-100,-100,-100,-100,-77,-74,-57,-100,-100,-62,-100,-100,-69,-100,-64,-100,-78,-67,-100,-45,-69,-79,-100,-76,-100,-100,-64,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467911.269618,-55,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-64,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-72,-66,-79,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-75,-100,-100,-66,-100,-100,-100,-100,-100,-100,-73,-100,-100,-56,-73,-100,-78,-100,-55,-78,-100,-100,-100,-45,-100,-78,-100,-100,-100,-100,-55,-100,-78,-100,-67,-75,-100,-100,-74,-100
1662467912.270274,-64,-68,-100,-100,-100,-80,-100,-100,-77,-100,-66,-100,-78,-100,-100,-79,-77,-100,-71,-70,-100,-100,-100,-100,-64,-100,-100,-72,-100,-100,-62,-75,-100,-100,-100,-100,-68,-63,-100,-100,-74,-100,-75,-65,-77,-72,-78,-100,-100,-100,-100,-76,-76,-74,-100,-100,-69,-100,-100,-65,-100,-64,-100,-77,-68,-100,-45,-66,-78,-100,-76,-100,-100,-64,-100,-100,-100,-77,-100,-100,-100,-76,-66
1662467913.269920,-56,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-77,-100,-72,-64,-79,-100,-100,-100,-100,-74,-100,-100,-100,-70,-100,-75,-100,-100,-64,-100,-100,-100,-100,-100,-100,-73,-100,-100,-55,-69,-100,-78,-100,-56,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-55,-100,-78,-100,-65,-75,-100,-100,-74,-100
1662467914.269449,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-74,-75,-100,-74,-74,-75,-100,-100,-100,-100,-72,-80,-100,-100,-70,-100,-76,-100,-100,-72,-100,-100,-100,-100,-100,-100,-74,-100,-100,-59,-73,-100,-79,-100,-58,-75,-100,-100,-100,-45,-79,-100,-100,-100,-78,-100,-59,-100,-100,-100,-72,-77,-100,-100,-76,-100
1662467915.269964,-48,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-68,-100,-100,-100,-67,-86,-100,-61,-100,-73,-71,-77,-100,-81,-56,-100,-61,-100,-52,-47,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-47,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467916.270763,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-64,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-76,-100,-74,-65,-75,-100,-100,-100,-100,-75,-80,-100,-100,-73,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-56,-73,-100,-79,-100,-56,-75,-100,-100,-100,-45,-79,-100,-100,-100,-78,-100,-55,-100,-100,-100,-64,-77,-100,-100,-76,-100
1662467917.269670,-56,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-69,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-80,-77,-100,-66,-100,-100,-100,-100,-77,-78,-68,-100,-100,-56,-100,-100,-78,-100,-56,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-58,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467918.269177,-54,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-68,-77,-100,-70,-73,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-78,-77,-77,-100,-72,-100,-100,-100,-100,-78,-78,-68,-100,-100,-56,-81,-100,-76,-100,-55,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-56,-100,-100,-100,-73,-100,-100,-100,-100,-100
1662467919.269703,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-77,-100,-76,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-69,-100,-100,-100,-100,-79,-77,-76,-100,-100,-60,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-57,-100,-100,-100,-68,-100,-100,-100,-100,-100
1662467920.269379,-57,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-80,-100,-77,-70,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-72,-79,-100,-71,-100,-100,-100,-100,-76,-77,-73,-100,-100,-57,-71,-100,-74,-100,-57,-79,-78,-100,-100,-45,-74,-79,-100,-78,-100,-100,-57,-100,-77,-100,-70,-75,-100,-100,-100,-100
1662467921.269502,-59,-100,-100,-79,-100,-100,-100,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-64,-100,-100,-63,-76,-100,-100,-100,-100,-76,-73,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-64,-100,-100,-59,-100,-100,-69,-100,-59,-100,-78,-76,-100,-45,-69,-77,-100,-100,-100,-100,-59,-100,-100,-100,-76,-100,-78,-100,-77,-77
1662467922.269496,-57,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-80,-100,-77,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-77,-80,-100,-69,-100,-100,-100,-100,-79,-77,-78,-100,-100,-56,-100,-100,-74,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-57,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467923.269658,-65,-68,-100,-78,-100,-100,-77,-100,-77,-100,-65,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-62,-100,-100,-61,-75,-100,-100,-100,-100,-70,-60,-100,-100,-69,-100,-76,-64,-77,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-67,-100,-100,-66,-100,-70,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-66,-100,-78,-100,-77,-100,-100,-100,-77,-74
1662467924.269743,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-63,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-63,-100,-100,-63,-75,-100,-100,-100,-100,-73,-64,-100,-100,-69,-100,-76,-66,-77,-100,-78,-100,-100,-100,-100,-76,-73,-63,-100,-100,-68,-100,-100,-64,-100,-67,-100,-77,-73,-100,-45,-66,-77,-100,-76,-100,-100,-66,-100,-78,-100,-77,-100,-100,-100,-77,-75
1662467925.269659,-68,-79,-100,-79,-100,-100,-78,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-59,-100,-100,-68,-100,-100,-67,-100,-78,-100,-100,-100,-66,-67,-82,-100,-74,-100,-75,-59,-100,-78,-100,-100,-100,-100,-100,-78,-75,-76,-100,-100,-67,-100,-100,-59,-100,-68,-100,-100,-74,-100,-40,-58,-81,-100,-76,-100,-100,-65,-81,-79,-100,-100,-100,-100,-100,-78,-73
1662467926.269545,-65,-100,-100,-79,-100,-100,-79,-100,-72,-100,-64,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-61,-100,-100,-63,-76,-100,-100,-100,-100,-73,-61,-70,-100,-73,-100,-75,-70,-72,-100,-75,-100,-100,-100,-100,-75,-73,-64,-100,-100,-68,-100,-100,-71,-100,-65,-100,-72,-67,-100,-45,-71,-77,-100,-74,-100,-100,-66,-100,-79,-100,-100,-100,-100,-100,-82,-69
1662467927.269418,-61,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-76,-73,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-74,-78,-100,-73,-76,-79,-100,-100,-100,-100,-73,-100,-100,-100,-72,-100,-75,-100,-100,-64,-100,-100,-100,-100,-100,-77,-73,-100,-100,-61,-71,-100,-78,-100,-62,-78,-100,-100,-100,-45,-100,-79,-100,-100,-100,-100,-62,-100,-77,-100,-73,-77,-100,-100,-74,-100
1662467928.269592,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-80,-100,-100,-49,-100,-100,-100,-100,-48,-100,-100,-100,-100,-44,-100,-100,-100,-75,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100
