timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:89:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:31:95:**,30:87:D9:B1:5B:**,30:87:D9:71:FC:**,30:87:D9:B1:5C:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:F1:59:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:B1:7D:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:5B:**,30:87:D9:71:55:**,30:87:D9:F1:7D:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,A8:5E:45:1B:B8:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:B1:9A:**,30:87:D9:B1:59:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**
1662476774.834402,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-80,-80,-77,-74,-100,-79,-100,-100,-100,-75,-100,-100,-100,-38,-78,-77,-79,-56,-77,-100,-78,-100,-55,-100,-100,-80,-41,-79,-82,-76,-81,-38,-56,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476775.834931,-100,-68,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-59,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-80,-100,-100,-70,-100,-59,-80,-71,-100,-46,-100,-100,-100,-53,-75,-71,-50,-68,-100,-100,-59,-100,-68,-100,-100,-49,-54,-59,-100,-68,-100,-54,-69,-76,-100,-100,-100,-100,-100,-49,-100,-100,-53,-49
1662476776.835807,-100,-56,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-65,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-75,-100,-100,-70,-100,-65,-70,-100,-100,-60,-100,-100,-100,-46,-70,-69,-63,-55,-100,-100,-64,-100,-55,-100,-79,-62,-47,-64,-100,-69,-100,-46,-56,-78,-100,-100,-100,-100,-100,-62,-100,-100,-53,-63
1662476777.835228,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-77,-77,-74,-50,-80,-100,-73,-100,-50,-100,-81,-74,-35,-77,-73,-75,-80,-27,-50,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-74
1662476778.834296,-100,-62,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-68,-79,-100,-100,-66,-100,-100,-100,-42,-78,-76,-60,-52,-100,-100,-70,-100,-53,-100,-77,-59,-43,-68,-100,-73,-100,-42,-52,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662476779.834284,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-77,-79,-77,-50,-80,-100,-100,-100,-50,-100,-81,-74,-35,-100,-73,-77,-80,-27,-50,-100,-100,-100,-100,-100,-75,-76,-100,-100,-71,-73
1662476780.834673,-100,-62,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-79,-100,-100,-67,-100,-100,-100,-42,-78,-76,-67,-63,-100,-100,-68,-100,-62,-100,-77,-69,-42,-66,-100,-73,-100,-42,-61,-100,-100,-100,-100,-100,-100,-67,-100,-100,-53,-68
1662476781.834552,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-66,-76,-100,-100,-55,-100,-100,-100,-45,-78,-74,-69,-54,-100,-100,-65,-100,-54,-100,-77,-68,-46,-65,-100,-78,-100,-46,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-69
1662476782.834807,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-66,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-100,-65,-73,-100,-100,-55,-100,-100,-100,-40,-78,-74,-58,-55,-100,-100,-66,-100,-58,-100,-72,-59,-41,-67,-100,-78,-100,-41,-58,-100,-100,-100,-100,-100,-100,-59,-100,-100,-53,-59
1662476783.834408,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-100,-100,-100,-51,-73,-72,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-48,-100,-100,-74,-100,-51,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476784.834421,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-80,-80,-76,-75,-100,-79,-100,-100,-100,-75,-100,-100,-100,-35,-77,-72,-79,-62,-77,-100,-78,-100,-62,-100,-100,-80,-40,-79,-82,-77,-81,-36,-62,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476785.834933,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-68,-100,-100,-100,-100,-100,-70,-100,-100,-78,-100,-100,-79,-28,-100,-100,-100,-100,-100,-100,-100,-81,-70,-80,-100,-78,-100,-100,-100,-72,-80,-100,-100,-27,-77,-78,-77,-54,-68,-100,-79,-100,-54,-77,-100,-77,-37,-77,-78,-79,-81,-29,-54,-100,-100,-100,-100,-100,-78,-78,-100,-81,-78,-77
1662476786.834997,-100,-63,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-82,-100,-100,-100,-49,-71,-68,-100,-64,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-69,-100,-48,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476787.834382,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-66,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-67,-78,-100,-100,-65,-100,-100,-100,-43,-74,-74,-60,-55,-100,-100,-66,-100,-53,-100,-79,-61,-44,-64,-100,-75,-100,-45,-65,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662476788.834590,-100,-60,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-100,-82,-100,-48,-100,-100,-100,-81,-100,-100,-70,-78,-76,-75,-100,-77,-72,-100,-100,-71,-81,-82,-100,-48,-75,-76,-67,-60,-74,-100,-76,-100,-59,-100,-72,-70,-47,-76,-76,-75,-78,-46,-60,-100,-100,-100,-100,-100,-100,-71,-100,-100,-66,-72
1662476789.834626,-100,-63,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-82,-100,-100,-68,-100,-100,-100,-47,-77,-75,-61,-64,-100,-100,-65,-100,-64,-100,-75,-60,-47,-65,-100,-74,-100,-47,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-69
1662476790.834615,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-38,-83,-83,-75,-63,-76,-100,-100,-100,-63,-100,-100,-77,-42,-100,-100,-82,-100,-39,-65,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476791.835026,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-77,-100,-100,-100,-75,-100,-100,-100,-37,-100,-100,-70,-59,-100,-100,-81,-100,-59,-100,-81,-72,-37,-77,-72,-100,-70,-37,-62,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-72
1662476792.834986,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-69,-100,-100,-100,-100,-100,-71,-100,-100,-79,-100,-100,-79,-33,-100,-100,-100,-100,-100,-100,-100,-77,-68,-80,-100,-80,-100,-100,-100,-73,-100,-100,-100,-35,-77,-78,-77,-54,-68,-100,-76,-100,-54,-76,-100,-79,-39,-79,-77,-79,-81,-34,-54,-100,-100,-100,-100,-100,-79,-77,-81,-100,-76,-77
1662476793.835388,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-44,-100,-100,-100,-81,-100,-100,-78,-72,-75,-100,-100,-75,-81,-100,-100,-74,-81,-100,-100,-42,-100,-100,-74,-55,-74,-100,-76,-100,-63,-100,-81,-74,-43,-75,-72,-100,-73,-43,-55,-100,-100,-100,-100,-100,-100,-75,-100,-100,-62,-72
1662476794.835380,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-43,-100,-100,-74,-54,-100,-100,-79,-100,-54,-100,-81,-72,-43,-77,-72,-100,-75,-44,-54,-100,-100,-100,-100,-100,-100,-74,-100,-100,-69,-73
1662476795.834931,-100,-52,-100,-100,-100,-100,-80,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-81,-100,-78,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-69,-78,-100,-100,-65,-100,-100,-100,-47,-74,-76,-61,-64,-100,-100,-69,-100,-64,-100,-78,-59,-46,-70,-100,-75,-100,-47,-64,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476796.834831,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-76,-29,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-80,-100,-100,-100,-73,-82,-100,-100,-29,-79,-80,-78,-53,-69,-100,-78,-100,-53,-76,-100,-76,-37,-77,-79,-78,-100,-30,-53,-100,-100,-100,-100,-100,-76,-77,-100,-100,-78,-78
1662476797.834597,-100,-71,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-68,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-69,-79,-71,-100,-52,-100,-100,-100,-51,-70,-75,-58,-69,-100,-100,-67,-100,-71,-100,-74,-58,-51,-68,-100,-75,-100,-51,-71,-78,-100,-100,-100,-100,-100,-58,-100,-100,-53,-57
1662476798.835034,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-67,-100,-100,-79,-100,-100,-76,-35,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-80,-100,-100,-100,-73,-82,-100,-100,-34,-79,-80,-78,-54,-69,-100,-78,-100,-52,-76,-100,-78,-39,-77,-76,-79,-100,-34,-52,-100,-100,-100,-100,-100,-79,-77,-81,-100,-78,-78
1662476799.835327,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-80,-80,-74,-76,-100,-79,-100,-100,-100,-74,-100,-100,-100,-51,-79,-76,-80,-61,-76,-100,-78,-100,-62,-100,-100,-79,-48,-79,-100,-76,-81,-51,-61,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-77
1662476800.834386,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-47,-67,-70,-100,-68,-100,-100,-100,-100,-68,-100,-100,-100,-46,-100,-100,-69,-100,-48,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476801.834911,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-79,-80,-77,-100,-74,-100,-100,-100,-72,-100,-100,-100,-36,-76,-79,-77,-40,-77,-100,-76,-100,-40,-100,-100,-79,-41,-76,-81,-79,-80,-37,-40,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476802.834674,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-73,-100,-100,-100,-43,-100,-100,-73,-53,-100,-100,-81,-100,-63,-100,-81,-73,-43,-77,-71,-100,-72,-43,-53,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-75
1662476803.834733,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-78,-100,-100,-100,-100,-68,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-65,-79,-100,-100,-64,-100,-100,-100,-45,-74,-74,-70,-52,-100,-100,-64,-100,-52,-100,-79,-70,-46,-63,-100,-75,-100,-46,-54,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-70
1662476804.834420,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-72,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-42,-100,-100,-72,-54,-100,-100,-81,-100,-56,-100,-81,-73,-44,-80,-72,-100,-72,-43,-55,-100,-100,-100,-100,-100,-100,-74,-100,-100,-69,-72
1662476805.834734,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-80,-80,-77,-78,-100,-79,-100,-100,-100,-73,-100,-100,-100,-40,-78,-77,-76,-54,-77,-100,-78,-100,-54,-100,-100,-80,-42,-79,-82,-77,-81,-40,-53,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-75
1662476806.834292,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-49,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-78,-100,-100,-100,-49,-76,-79,-81,-61,-76,-100,-100,-100,-61,-82,-100,-81,-47,-100,-100,-78,-100,-50,-60,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-82
1662476807.834735,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-77,-70,-100,-100,-100,-100,-100,-80,-100,-100,-100,-44,-68,-69,-75,-62,-76,-100,-100,-100,-65,-100,-100,-77,-44,-100,-100,-69,-100,-43,-63,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476808.834380,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-79,-80,-79,-100,-76,-100,-100,-100,-74,-100,-100,-100,-25,-78,-78,-77,-50,-80,-100,-73,-100,-50,-100,-81,-77,-35,-77,-82,-79,-79,-26,-50,-100,-100,-100,-100,-100,-75,-79,-100,-100,-80,-78
1662476809.834562,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-47,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-100,-100,-76,-100,-100,-100,-48,-77,-77,-75,-63,-76,-100,-100,-100,-63,-82,-100,-77,-46,-100,-100,-77,-100,-47,-63,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662476810.834656,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-68,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-77,-100,-100,-75,-100,-67,-76,-100,-100,-55,-100,-100,-100,-46,-78,-74,-69,-63,-100,-100,-67,-100,-63,-100,-77,-71,-45,-68,-100,-78,-100,-46,-61,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-68
1662476811.834390,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-48,-68,-67,-100,-64,-100,-100,-100,-100,-68,-100,-100,-100,-47,-100,-100,-67,-100,-48,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476812.834764,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-81,-77,-77,-100,-74,-100,-100,-100,-71,-100,-100,-100,-26,-76,-79,-77,-51,-79,-100,-76,-100,-51,-100,-100,-77,-35,-76,-80,-78,-80,-26,-51,-100,-100,-100,-100,-100,-100,-79,-100,-100,-81,-78
1662476813.834472,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-73,-100,-100,-100,-45,-100,-100,-72,-54,-100,-100,-81,-100,-56,-100,-81,-73,-44,-80,-72,-100,-73,-44,-55,-100,-100,-100,-100,-100,-100,-74,-100,-100,-67,-72
1662476814.835077,-100,-70,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-70,-100,-100,-100,-100,-63,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-63,-80,-70,-100,-52,-100,-100,-100,-55,-78,-72,-64,-65,-100,-100,-64,-100,-64,-100,-100,-64,-54,-64,-100,-77,-100,-54,-69,-76,-100,-100,-100,-100,-100,-64,-100,-100,-53,-64
1662476815.834987,-100,-55,-100,-100,-100,-100,-100,-77,-100,-100,-100,-77,-100,-100,-100,-79,-100,-100,-100,-100,-100,-75,-100,-100,-78,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-79,-78,-78,-100,-100,-77,-81,-100,-100,-76,-100,-100,-100,-34,-100,-100,-75,-58,-74,-100,-81,-100,-56,-100,-78,-76,-34,-79,-79,-100,-75,-34,-56,-100,-100,-100,-100,-100,-100,-76,-100,-100,-72,-74
1662476816.834404,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-75,-100,-70,-84,-100,-100,-100,-89,-70,-80,-84,-79,-88,-79,-75,-35,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-78,-81,-100,-73,-77,-100,-100,-60,-39,-77,-100,-73,-58,-70,-59,-81,-48,-59,-77,-78,-76,-52,-77,-79,-100,-75,-39,-60,-100,-78,-43,-74,-84,-75,-76,-100,-100,-76,-74
1662476817.834549,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-43,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-43,-79,-77,-75,-60,-76,-100,-100,-100,-59,-82,-100,-77,-43,-100,-100,-77,-100,-42,-59,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662476818.834610,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-68,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-78,-29,-100,-100,-100,-100,-100,-100,-100,-78,-68,-77,-100,-80,-100,-100,-100,-72,-82,-100,-100,-29,-79,-79,-78,-55,-69,-100,-78,-100,-55,-76,-100,-78,-37,-77,-78,-79,-100,-30,-54,-100,-100,-100,-100,-100,-81,-78,-81,-100,-78,-77
1662476819.835011,-80,-56,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-75,-83,-70,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-76,-28,-73,-75,-84,-100,-88,-73,-79,-78,-69,-81,-76,-78,-81,-100,-73,-77,-80,-100,-60,-37,-78,-78,-73,-59,-70,-59,-79,-48,-62,-77,-78,-78,-50,-77,-76,-79,-79,-37,-62,-100,-78,-43,-74,-84,-75,-76,-100,-81,-76,-78
1662476820.834780,-100,-64,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-82,-100,-100,-100,-48,-69,-72,-100,-65,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-75,-100,-49,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476821.834347,-100,-62,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-52,-74,-74,-100,-72,-100,-100,-100,-100,-73,-100,-100,-100,-48,-100,-100,-74,-100,-52,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476822.834426,-100,-39,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-73,-80,-78,-100,-76,-100,-100,-100,-73,-100,-100,-100,-38,-78,-76,-79,-40,-80,-100,-73,-100,-40,-100,-81,-76,-41,-77,-73,-77,-80,-38,-40,-100,-100,-100,-100,-100,-75,-76,-100,-100,-71,-74
1662476823.834491,-100,-39,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-72,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-76,-37,-100,-100,-100,-100,-100,-100,-100,-73,-75,-76,-100,-76,-100,-100,-100,-74,-100,-100,-100,-37,-76,-75,-75,-40,-70,-100,-100,-100,-40,-100,-81,-74,-41,-77,-73,-78,-80,-37,-40,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-76
1662476824.835145,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-45,-67,-68,-100,-60,-100,-100,-100,-100,-60,-100,-100,-100,-45,-100,-100,-67,-100,-45,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476825.834504,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-80,-100,-100,-100,-43,-69,-71,-75,-67,-76,-100,-100,-100,-68,-100,-100,-77,-44,-100,-100,-67,-100,-43,-62,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
