timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:F1:7F:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:B1:7C:**,30:87:D9:F1:59:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7E:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:82:**,30:87:D9:31:54:**,00:24:6C:2D:17:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,00:24:6C:2D:1A:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:B1:95:**,30:87:D9:B1:59:**,30:87:D9:71:7F:**,30:87:D9:31:76:**,30:87:D9:32:38:**
1662468788,7.3217077,20.3563805,-74,-58,-100,-100,-78,-100,-79,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-75,-75,-100,-76,-73,-100,-100,-100,-73,-80,-100,-100,-100,-66,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-76,-100,-100,-58,-75,-100,-100,-100,-77,-41,-78,-78,-80,-100,-100,-100,-59,-100,-78,-100,-100,-100,-75,-57,-78
1662468789,7.3196554,20.3585358,-75,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-79,-100,-100,-100,-75,-100,-100,-100,-100,-74,-78,-79,-78,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468790,7.3150711,20.3597546,-65,-57,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-74,-100,-100,-66,-73,-100,-100,-100,-65,-100,-100,-100,-78,-66,-100,-78,-76,-100,-70,-77,-71,-100,-70,-100,-100,-66,-100,-100,-58,-72,-100,-100,-100,-77,-41,-74,-79,-100,-100,-76,-100,-58,-100,-100,-100,-100,-100,-75,-58,-78
1662468791,7.3226776,20.3587933,-64,-64,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-67,-100,-100,-100,-75,-79,-100,-75,-100,-100,-100,-100,-64,-100,-100,-100,-67,-74,-76,-100,-66,-77,-66,-78,-77,-100,-64,-100,-100,-75,-100,-100,-64,-66,-100,-100,-80,-66,-100,-66,-74,-100,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-64,-66
1662468792,7.3202887,20.3584862,-100,-65,-70,-100,-100,-100,-76,-100,-100,-77,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-65,-100,-100,-100,-67,-80,-100,-64,-79,-100,-100,-70,-100,-100,-100,-100,-74,-65,-75,-100,-69,-70,-71,-76,-68,-100,-100,-77,-72,-64,-100,-100,-63,-69,-100,-78,-79,-73,-100,-64,-100,-79,-75,-100,-100,-64,-78,-100,-100,-79,-100,-48,-63,-73
1662468793,7.3171854,20.3591843,-70,-54,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-75,-100,-100,-100,-67,-100,-100,-74,-73,-100,-100,-100,-69,-80,-100,-100,-78,-75,-100,-78,-76,-100,-74,-100,-71,-100,-70,-100,-100,-73,-100,-100,-52,-75,-100,-100,-100,-77,-41,-75,-74,-78,-100,-76,-100,-53,-100,-78,-100,-100,-100,-75,-53,-78
1662468794,7.316411,20.3574238,-100,-77,-74,-100,-80,-100,-76,-100,-100,-76,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-68,-71,-78,-100,-71,-74,-56,-78,-71,-100,-100,-76,-76,-72,-100,-100,-70,-57,-100,-100,-77,-72,-100,-56,-81,-100,-75,-100,-100,-71,-78,-100,-100,-100,-100,-48,-75,-69
1662468795,7.3189573,20.3580246,-78,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-68,-75,-76,-79,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-76,-100,-100,-50,-100,-100,-100,-100,-100,-100,-49,-100
1662468796,7.3112946,20.3579445,-72,-54,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-68,-80,-100,-100,-100,-72,-100,-77,-100,-75,-100,-100,-100,-100,-69,-76,-78,-71,-100,-100,-54,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-54,-100
1662468797,7.3191614,20.35919,-68,-52,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-67,-77,-100,-77,-100,-100,-100,-100,-72,-80,-100,-100,-100,-68,-100,-100,-100,-100,-77,-100,-100,-100,-68,-100,-100,-67,-100,-100,-54,-75,-100,-76,-76,-100,-41,-76,-78,-75,-100,-100,-100,-53,-100,-77,-100,-77,-80,-100,-54,-100
1662468798,7.32164,20.3569183,-74,-61,-77,-75,-77,-64,-100,-77,-76,-75,-100,-77,-78,-79,-78,-100,-81,-75,-77,-100,-68,-68,-66,-69,-87,-49,-100,-76,-100,-100,-74,-76,-72,-82,-78,-75,-100,-100,-80,-78,-74,-75,-76,-76,-100,-69,-77,-71,-60,-68,-100,-100,-74,-100,-71,-65,-71,-48,-100,-77,-78,-41,-70,-77,-100,-100,-100,-100,-61,-100,-100,-48,-100,-100,-69,-61,-75
1662468799,7.317502,20.3570499,-76,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-79,-100,-100,-100,-100,-77,-76,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468800,7.3209047,20.3610764,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-79,-78,-78,-78,-100,-100,-49,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-49,-100,-100,-100,-100,-100,-100,-48,-100
1662468801,7.3196602,20.3599072,-73,-57,-100,-100,-78,-100,-79,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-74,-100,-100,-76,-73,-100,-100,-100,-73,-80,-100,-100,-100,-76,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-77,-100,-100,-57,-75,-100,-100,-100,-77,-41,-78,-78,-80,-100,-100,-100,-57,-100,-78,-100,-100,-100,-75,-58,-78
1662468802,7.3171349,20.3592396,-73,-57,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-67,-77,-100,-66,-100,-100,-100,-100,-73,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-100,-100,-58,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-100,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468803,7.3233929,20.3592777,-63,-63,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-65,-79,-100,-70,-100,-100,-100,-100,-65,-100,-100,-100,-66,-71,-76,-100,-66,-77,-69,-78,-76,-100,-66,-100,-100,-71,-100,-100,-63,-67,-100,-100,-80,-69,-100,-66,-74,-78,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-61,-68
1662468804,7.3214483,20.3604889,-100,-65,-70,-100,-77,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-65,-100,-100,-100,-58,-80,-100,-57,-100,-100,-100,-70,-100,-100,-100,-100,-73,-56,-77,-100,-73,-70,-64,-78,-75,-100,-100,-77,-72,-58,-100,-100,-65,-64,-100,-78,-76,-73,-100,-65,-78,-78,-75,-100,-100,-65,-100,-77,-100,-79,-100,-48,-65,-72
1662468805,7.3158989,20.3607388,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-53,-76,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468806,7.3985577,20.3567371,-76,-60,-77,-75,-77,-64,-100,-100,-76,-75,-100,-77,-78,-79,-77,-76,-100,-75,-77,-100,-68,-73,-66,-70,-87,-49,-100,-73,-100,-100,-66,-78,-72,-82,-78,-75,-100,-100,-80,-78,-64,-77,-78,-78,-100,-72,-77,-73,-60,-71,-100,-100,-73,-100,-71,-64,-72,-48,-100,-78,-76,-41,-72,-100,-100,-100,-76,-100,-60,-100,-100,-48,-100,-100,-69,-60,-78
1662468807,7.5930882,20.3522053,-73,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-76,-100,-100,-100,-100,-72,-75,-75,-78,-100,-100,-48,-100,-100,-100,-100,-100,-35,-100,-100,-100,-74,-100,-100,-48,-100,-100,-100,-100,-100,-100,-48,-100
1662468808,7.8109026,20.3302879,-73,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-66,-78,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-68,-76,-69,-100,-100,-50,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-52,-100,-100,-100,-100,-100,-100,-51,-100
1662468809,8.0658169,20.3681526,-69,-58,-100,-100,-75,-100,-79,-77,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-73,-77,-100,-74,-100,-100,-100,-100,-73,-80,-100,-100,-100,-72,-100,-77,-100,-75,-100,-100,-100,-100,-73,-76,-78,-71,-100,-100,-58,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468810,8.3610144,20.3635635,-76,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-79,-100,-100,-100,-100,-80,-76,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-52,-100,-100,-100,-100,-100,-100,-52,-100
1662468811,8.6429548,20.3768768,-64,-65,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-76,-74,-77,-100,-75,-77,-66,-78,-77,-100,-64,-100,-100,-57,-100,-100,-65,-68,-100,-100,-78,-66,-100,-66,-77,-100,-100,-100,-100,-65,-100,-75,-100,-78,-100,-48,-64,-66
1662468812,8.9042187,20.3802414,-72,-56,-77,-75,-77,-64,-100,-100,-76,-75,-100,-77,-80,-79,-76,-79,-100,-75,-77,-100,-68,-71,-66,-70,-87,-49,-100,-66,-100,-100,-66,-77,-72,-82,-78,-73,-100,-100,-80,-78,-65,-77,-77,-78,-100,-72,-77,-70,-60,-69,-100,-100,-66,-100,-71,-63,-71,-48,-100,-78,-76,-41,-71,-100,-100,-100,-76,-100,-57,-100,-100,-48,-100,-100,-69,-56,-78
1662468813,9.1508389,20.3911858,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-52,-100,-100,-100,-100,-100,-100,-52,-100
1662468814,9.3346376,20.4054165,-73,-53,-100,-100,-78,-100,-100,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-66,-100,-100,-66,-73,-100,-100,-100,-73,-80,-100,-100,-100,-66,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-66,-100,-100,-53,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-100,-100,-54,-100,-78,-100,-100,-100,-75,-53,-78
1662468815,9.3573208,20.3953629,-71,-58,-100,-100,-77,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-75,-100,-100,-100,-65,-100,-100,-75,-73,-100,-100,-100,-71,-80,-100,-100,-100,-77,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-76,-100,-100,-58,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-100,-100,-57,-100,-77,-100,-100,-100,-75,-58,-78
1662468816,9.3672152,20.3956604,-72,-58,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-65,-66,-69,-87,-49,-100,-64,-100,-100,-64,-76,-72,-82,-78,-72,-100,-100,-80,-78,-66,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-65,-100,-71,-64,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-60,-100,-100,-48,-100,-100,-69,-58,-75
1662468817,9.3564758,20.3876152,-68,-66,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-63,-100,-100,-100,-67,-73,-77,-100,-68,-77,-66,-77,-75,-100,-62,-77,-100,-75,-100,-100,-65,-65,-100,-78,-78,-67,-100,-65,-77,-78,-75,-100,-100,-66,-100,-75,-100,-78,-100,-48,-64,-67
1662468818,9.3637676,20.3958073,-73,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-80,-100,-100,-100,-77,-100,-100,-100,-100,-75,-76,-75,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-47,-100,-100,-100,-100,-100,-100,-47,-100
1662468819,9.3564901,20.3955421,-73,-61,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-69,-66,-69,-87,-49,-100,-75,-100,-100,-74,-76,-72,-82,-78,-74,-100,-100,-80,-78,-75,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-74,-100,-71,-65,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-63,-100,-100,-48,-100,-100,-69,-62,-75
1662468820,9.3666306,20.3987427,-72,-58,-77,-75,-77,-64,-100,-77,-76,-78,-100,-74,-75,-79,-78,-100,-81,-75,-77,-100,-68,-64,-66,-70,-87,-49,-100,-67,-100,-100,-65,-76,-72,-82,-78,-75,-100,-100,-80,-68,-64,-77,-76,-76,-100,-62,-72,-71,-60,-66,-100,-100,-64,-100,-71,-64,-70,-48,-100,-77,-75,-41,-71,-77,-100,-100,-100,-100,-57,-100,-100,-48,-100,-100,-62,-58,-75
1662468821,9.3683386,20.3980217,-74,-58,-77,-75,-77,-64,-100,-77,-76,-78,-100,-74,-75,-79,-78,-100,-81,-75,-77,-100,-68,-68,-66,-69,-87,-49,-100,-66,-100,-100,-66,-76,-72,-82,-78,-75,-100,-100,-80,-68,-73,-77,-76,-76,-100,-68,-72,-71,-60,-66,-100,-100,-67,-100,-71,-64,-68,-48,-100,-77,-75,-41,-69,-77,-100,-100,-100,-100,-59,-100,-100,-48,-100,-100,-62,-59,-75
1662468822,9.3637514,20.392004,-69,-56,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-76,-77,-100,-77,-100,-100,-100,-100,-72,-80,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-100,-72,-100,-100,-77,-100,-100,-56,-75,-100,-76,-76,-100,-41,-76,-78,-75,-100,-100,-100,-56,-100,-77,-100,-77,-80,-100,-57,-100
1662468823,9.3620634,20.3958206,-77,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-68,-100,-100,-100,-100,-79,-77,-75,-78,-100,-100,-46,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-45,-100,-100,-100,-100,-100,-100,-45,-100
1662468824,9.3598375,20.3921947,-100,-73,-78,-100,-80,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-65,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-65,-74,-79,-100,-76,-76,-65,-81,-75,-100,-100,-76,-75,-78,-100,-100,-75,-65,-100,-100,-100,-75,-100,-65,-81,-100,-74,-100,-100,-74,-78,-78,-100,-100,-100,-48,-76,-76
1662468825,9.3658724,20.4010468,-71,-53,-100,-100,-80,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-65,-100,-100,-67,-73,-100,-100,-100,-71,-80,-100,-100,-100,-65,-100,-78,-76,-100,-77,-100,-71,-100,-72,-100,-100,-66,-100,-100,-52,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-76,-100,-53,-100,-77,-100,-100,-100,-75,-54,-78
1662468826,9.3615675,20.3912163,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-79,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468827,9.3679256,20.3999538,-74,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-77,-100,-100,-78,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-77,-76,-69,-100,-100,-54,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468828,9.3588219,20.395586,-72,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-72,-75,-74,-78,-100,-100,-49,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-48,-100,-100,-100,-100,-100,-100,-49,-100
1662468829,9.362072,20.3976173,-72,-53,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-67,-100,-100,-66,-73,-100,-100,-100,-71,-80,-100,-100,-100,-65,-100,-78,-76,-100,-74,-100,-71,-100,-71,-100,-100,-66,-100,-100,-53,-75,-100,-100,-100,-77,-41,-75,-74,-78,-100,-76,-100,-53,-100,-77,-100,-100,-100,-75,-53,-78
1662468830,9.3621006,20.394371,-72,-53,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-73,-76,-78,-71,-100,-100,-53,-78,-100,-76,-76,-100,-35,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-53,-100
1662468831,9.3673506,20.3921738,-100,-72,-83,-100,-80,-80,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-81,-77,-85,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-73,-100,-100,-100,-86,-65,-74,-79,-100,-65,-76,-68,-81,-68,-67,-100,-76,-77,-78,-100,-64,-71,-73,-59,-100,-100,-64,-57,-73,-81,-100,-74,-100,-100,-74,-78,-78,-58,-100,-100,-48,-72,-72
1662468832,9.363615,20.3939552,-100,-67,-70,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-58,-100,-100,-100,-73,-100,-100,-72,-79,-100,-100,-70,-100,-100,-100,-100,-69,-72,-78,-100,-70,-70,-58,-81,-69,-100,-100,-71,-72,-74,-100,-100,-65,-58,-100,-100,-80,-70,-100,-58,-100,-100,-73,-100,-100,-66,-78,-100,-100,-100,-100,-48,-65,-68
1662468833,9.3632421,20.3960953,-63,-66,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-64,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-67,-77,-77,-100,-66,-77,-64,-78,-77,-100,-60,-100,-100,-74,-100,-100,-65,-67,-100,-100,-78,-66,-100,-67,-77,-100,-100,-100,-100,-62,-100,-75,-100,-78,-100,-48,-65,-66
1662468834,9.3612404,20.3972054,-72,-61,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-68,-100,-100,-66,-73,-100,-100,-100,-72,-100,-100,-100,-78,-66,-77,-78,-78,-100,-70,-77,-71,-100,-72,-100,-100,-66,-100,-100,-61,-72,-100,-100,-100,-76,-41,-74,-79,-100,-100,-76,-100,-62,-100,-100,-100,-100,-100,-75,-61,-78
1662468835,9.3628845,20.3942032,-73,-53,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-67,-77,-100,-67,-100,-100,-100,-100,-73,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-100,-100,-53,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-100,-100,-52,-100,-77,-100,-77,-80,-100,-54,-100
1662468836,9.3664942,20.3973579,-74,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-56,-74,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-56,-100
1662468837,9.3702631,20.3985939,-74,-60,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-69,-66,-69,-87,-49,-100,-72,-100,-100,-74,-76,-72,-82,-78,-75,-100,-100,-80,-78,-73,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-64,-100,-71,-64,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-59,-100,-100,-48,-100,-100,-69,-60,-75
1662468838,9.3705387,20.3989887,-100,-64,-70,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-70,-69,-100,-100,-100,-100,-61,-100,-100,-100,-73,-100,-100,-73,-79,-100,-100,-69,-100,-100,-100,-100,-68,-72,-80,-100,-67,-74,-61,-81,-66,-100,-100,-76,-76,-74,-100,-100,-66,-61,-100,-100,-73,-69,-100,-60,-100,-100,-76,-100,-100,-64,-78,-100,-100,-100,-100,-48,-64,-66
1662468839,9.3708763,20.4005566,-72,-55,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-80,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-71,-76,-78,-71,-100,-100,-55,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-54,-100
