timestamp,3087D97197A8,3087D9316B48,3087D9315A88,3087D9B189C8,3087D9B17F28,3087D9315E88,3087D9B15C08,3087D9318248,3087D9720648,3087D97195E8,3087D9319A68,3087D9B17C4C,3087D97189CC,3087D972388C,3087D9717DC8,3087D9715E88,3087D9B19A68,3087D931D728,784476F094A8,3087D9317D08,3087D9715C0C,3087D9317768,3087D93153CC,3087D9B16B48,E8377AA53A64,3087D93197A8,001132535E07,3087D9717CEC,3087D9715A88,3087D97176AC,3087D93195E8,3087D971724C,3087D9317C4C,3087D97158AC,3087D9B159A8,3087D931724C,3087D9717F6C,3087D9B176A8,3087D93189C8,3087D97159C8,D66A6A4744A7,3087D972064C,3087D9B195E8,3087D971D728,3087D9B15128,3087D9B1D728,3087D97182AC,3087D9B155C8,3087D93159C8,3087D9319C0C,3087D9B197A8,3087D97153CC,3087D9B1614C,001132844802,3087D93155C8,3087D9715588,3087D9315588,3087D9717C4C,3087D971992C,3087D9317DC8,3087D9317FC8,3087D97155C8,3087D9316148,3087D9320648,C0A0BBCF658C,3087D97159A8,3087D931614C,3087D9719C0C,3087D931824C,3087D93159A8,3087D9719A68,3087D971614C,38D5471E6C00,3087D9B15A88,3087D9B17768,3497F66BEBA0,00246C2D1701,3087D9717D08,3087D9B17FC8,3087D9B16148,3087D9B17DC8,3087D9B15588,1C3A6002B2FC,3087D93176AC,3087D9B15E88,3087D9B1724C,3087D9717768,3087D9721E68,3087D9716B48,3087D93152CC,3087D9319908,3087D9719908,3087D9717D0C,3087D971548C,3087D9717E6C,3087D97152CC,3087D9B19908,3087D9323888,3087D9317F28
1660221672.396806,0,0,-81,0,0,0,0,0,0,-55,-79,0,0,0,0,0,-77,0,0,0,0,-52,0,0,0,0,0,0,-82,0,-55,0,0,0,0,0,0,0,0,-81,0,0,-55,0,-78,0,0,-38,-67,0,0,0,0,0,-38,0,0,0,0,0,-79,-38,0,0,0,0,0,0,0,0,-77,0,0,-81,-52,0,0,0,-79,0,0,0,0,0,0,0,-52,0,0,0,-79,0,0,0,0,0,-80,0,0
1660221673.397311,0,0,0,0,0,0,0,0,0,-75,0,-68,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,-60,-77,-82,-68,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-51,0,-67,0,0,-77,0,0,0,0,0,0,0,0,-51,0,-90,0,0,-56,0,0,-60,0,0,0,0,0,0,-75,0,-59,0,0,0,-71,0,0,0,0,-77,0,-79,0,0,0,0
1660221674.397094,0,0,-79,0,0,0,0,0,0,-55,-79,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-79,0,-56,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,-42,0,0,0,0,0,0,-41,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,-75,0,0,-83,-49,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,-80,0,0,0,0,0,-81,0,0
1660221675.396974,0,-75,-67,0,0,-73,0,0,0,-76,-36,0,-42,0,0,-70,-36,0,0,0,0,-76,0,-78,-75,0,0,0,-67,0,-78,0,0,0,-78,0,0,0,0,0,-80,0,-78,0,0,0,0,-78,0,0,0,0,0,0,-79,0,0,0,0,0,0,-77,0,0,-75,-80,0,0,0,0,-35,0,0,-67,-78,0,0,0,0,0,0,0,0,0,-72,0,-78,0,-75,0,-80,-78,0,0,0,0,-79,0,0
1660221676.396993,0,0,-81,0,0,0,0,0,0,-58,-79,0,0,0,0,0,-77,0,0,0,0,-52,0,0,0,0,0,0,-82,0,-58,0,0,0,0,0,0,0,0,-81,0,0,-58,0,-78,0,0,-38,-67,0,0,0,0,0,-37,0,0,0,0,0,-79,-38,0,0,0,0,0,0,0,0,-77,0,0,-81,-52,0,0,0,-79,0,0,0,0,0,0,0,-51,0,0,0,-79,0,0,0,0,0,-80,0,0
1660221677.397009,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-73,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-68,0,-75,0,0,0,0,0,0,0,-67,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,-78,-84,0,0,0,0,0,-74,-63,-82,0,0,0,0,-63,0,0,0
1660221678.396953,0,0,-79,0,0,0,0,0,0,0,-61,0,0,0,0,0,-65,0,0,0,0,-76,0,0,0,0,0,0,-75,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-65,0,0,0,-72,0,0,0,-77,-76,-69,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-50,-50,0,0,0,0,-50,0,0
1660221679.396661,0,-78,0,0,0,0,0,0,0,-52,-79,0,0,0,0,0,-77,0,0,0,0,-54,0,-78,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,-45,-67,0,0,0,0,0,-42,0,0,0,-51,0,0,-44,0,0,0,0,0,0,0,0,-77,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,0,-52,0,-79,0,-79,0,0,0,0,0,0,0,0
1660221680.396419,0,-55,0,0,0,-75,0,0,0,0,-70,0,0,0,0,-76,-68,-63,0,0,0,-81,0,-56,-60,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,-69,0,-51,-65,0,-61,0,-70,0,0,0,0,0,-66,-76,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,-71,0,-78,0,-80,0,0,0,0,0,0,0,0,0,-75,0,-77,0,-55,0,0,0,0,0,0,0,0,0,0
1660221681.396697,0,-75,-55,0,0,-66,0,0,0,-76,-37,0,-42,0,0,-70,-37,0,0,0,0,-64,0,-80,-75,0,0,0,-56,0,-78,0,0,0,-68,0,0,0,0,0,-80,0,-78,0,0,0,0,-78,0,0,0,0,0,0,-79,0,0,0,0,0,0,-77,0,0,-75,-67,0,0,0,-78,-37,0,0,-55,-64,0,0,0,0,0,0,0,0,0,-68,0,-65,0,-75,0,-80,-78,0,0,0,0,-79,0,0
1660221682.396993,0,0,-73,-56,0,0,0,0,0,0,0,0,0,-57,0,0,-54,0,0,0,0,-78,0,0,-80,0,0,0,0,0,0,-75,0,0,-65,0,-59,0,-56,0,0,-82,-82,0,0,0,-82,-75,0,0,0,0,-89,0,-77,0,0,-76,0,-80,0,0,0,0,-81,-61,-89,0,0,-61,0,-88,0,-73,-79,-67,0,0,0,0,0,0,0,0,0,0,-77,0,0,-84,0,0,0,0,0,-84,0,0,0
1660221683.396688,0,0,-78,0,0,0,0,0,0,0,-65,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-62,0,0,0,-77,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-43,-42,0,0,0,0,-42,0,0
1660221684.396529,0,0,-82,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,0,-55,-82,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-77,-79,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,-81,0,0,-27,0,0
1660221685.396863,0,-81,-66,0,0,0,0,-70,-73,-78,0,-78,-69,0,0,0,-38,0,0,0,0,-73,0,-80,0,0,0,0,-75,0,0,0,-78,0,-72,0,-64,0,0,0,0,0,-78,0,0,0,0,-81,0,-87,0,0,0,0,-80,0,0,-78,0,0,0,-79,0,-75,-75,-71,0,-88,0,-71,0,0,0,-76,-74,-78,0,0,0,0,0,0,0,0,0,0,-73,0,-79,0,0,0,0,0,0,0,0,-52,0
1660221686.396601,0,-51,0,0,0,-73,0,0,0,0,-66,0,0,0,0,-66,0,-65,0,0,0,-79,0,-50,-62,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,-76,0,-50,-65,0,-58,0,-78,0,0,0,0,0,-70,-76,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-79,0,-78,0,0,0,0,0,0,0,0,0,-65,0,-80,0,-51,0,0,0,0,0,0,0,0,0,0
1660221687.396471,0,0,-81,0,0,0,0,0,0,-56,-79,0,0,0,0,0,-77,0,0,0,0,-51,0,0,0,0,0,0,-82,0,-54,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,0,0,-42,-67,0,0,0,0,0,-42,0,0,0,0,0,0,-42,0,0,0,0,0,0,0,0,-77,0,0,-81,-50,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,-79,0,0,0,0,0,-80,0,0
1660221688.396549,0,0,-79,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-52,0,0,0,0,0,0,-81,-77,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-76,-52,0,0,0,0,-55,0,-73,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660221689.396429,0,-81,-67,0,0,-79,0,0,0,0,-47,0,0,0,0,-78,-48,0,0,0,0,-72,0,0,0,0,0,0,-64,0,0,0,0,0,-75,0,0,0,0,0,0,0,-78,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-78,0,0,0,-75,0,0,0,-74,0,0,0,-76,-73,-73,0,0,0,0,0,0,0,0,-75,0,-73,0,-79,0,-60,-59,0,0,0,0,-59,0,0
1660221690.396338,0,-66,0,0,0,0,0,0,0,0,0,0,-51,0,-68,0,-59,-74,0,0,0,0,0,-67,-57,0,0,-79,0,0,-75,0,0,0,0,0,-82,0,0,0,-74,0,-75,-74,0,-75,-54,-68,0,0,0,0,0,0,-65,0,0,0,0,-70,0,0,0,0,-75,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-71,0,0,0,0,0,0,0,-67,0,-81,-81,0,0,0,-68,-79,0,0
1660221691.396489,-68,0,-78,0,-76,0,-68,0,0,0,-76,0,0,0,0,0,-66,0,0,-73,0,0,0,0,0,-66,0,0,-78,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,-77,0,0,-33,0,-76
1660221692.396541,0,0,0,0,0,0,0,0,0,-79,-73,0,0,0,0,0,-74,0,0,0,0,-73,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-43,0,0,0,-75,0,0,0,0,0,0,0,0,-74,0,0,0,-74,0,0,0,0,0,0,-79,0,0,0,0,-74,0,0,0,-49,-51,0,0,0,0,-50,0,0
1660221693.396517,0,0,-79,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-52,0,0,0,0,0,0,-81,-77,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-76,-51,0,0,0,0,-55,0,-68,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660221694.396366,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-83,-70,0,-84,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,-61,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-84,-50,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660221695.396355,0,0,-72,0,0,0,0,0,0,-75,-78,0,0,0,0,-78,0,0,0,0,0,-35,0,0,0,0,0,0,-78,0,-72,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-80,0,0,-80,-37,0,0,0,0,0,-80,0,0,0,-79,0,-36,0,0,0,-82,0,0,0,0,0,-80,0,0
1660221696.396371,0,-67,-72,0,0,0,0,0,0,0,0,0,-51,0,-70,0,-48,-74,0,0,0,0,0,-63,-60,0,0,-79,-78,0,-71,0,0,0,0,0,-82,0,0,0,-64,0,-74,-74,0,-75,-54,-67,0,0,0,0,0,0,-66,0,0,0,0,-80,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,-75,0,0,0,0,0,0,0,-66,0,-81,-81,0,0,0,-68,-79,0,0
1660221697.396249,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-75,-84,-67,-80,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-74,0,-75,-53,-69,0,0,0,-82,0,0,-57,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-64,0,0,0,0,0,-64,0,0,0
1660221698.396800,0,-79,0,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,-65,0,-75,-80,0,0,0,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,-45,0,0,0,0,-59,0,0,0,0,0,0,-59,0,0,0,-38,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,-66,0,-73,0,0,0,0,0,0,0,0,0,0
1660221699.396935,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-78,0,0,0,-81,-51,0,0,0,0,0,-81,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-60,0,0,-50,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-78,0,0,0,-79,0,-78,0,-80
1660221700.396885,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-60,-70,-64,0,0,0,0,0,0,0,0,-83,-75,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,-65,0,0,0,0,-48,0,-66,0,0,-69,0,0,0,0,0,0,0,0,-48,0,0,0,0,-59,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,-63,-72,0,0,0,0,-78,0,0,0,0,0,0
1660221701.396970,0,-59,0,0,0,-75,0,0,0,0,-64,0,0,0,0,-76,-64,-68,0,0,0,-77,0,-57,-59,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,-62,0,-48,-68,0,-67,0,-74,0,0,0,0,0,-65,-73,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,-64,0,-67,0,-76,0,0,0,0,0,0,0,0,0,-74,0,-78,0,-59,0,0,0,0,0,0,0,0,0,0
1660221702.396512,0,0,-62,-56,0,0,0,0,0,0,0,0,0,-57,-78,0,-34,0,0,0,0,-75,0,-78,-80,0,0,0,0,0,0,-75,0,0,-67,0,-59,0,-56,0,-79,-82,-82,0,0,0,-82,-80,0,0,0,0,-89,0,-79,0,0,-76,0,-80,0,0,0,0,-81,-67,-89,0,0,-67,0,-88,0,-62,-76,-78,0,0,0,0,0,0,0,0,0,0,-72,0,-78,-84,0,0,0,0,0,-84,0,0,0
1660221703.396511,0,0,0,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,-81,0,0,0,0,0,0,-79,-77,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-50,-50,0,0,0,0,-50,0,-80
1660221704.396567,0,0,0,-63,0,-80,0,-77,0,-79,-55,0,-71,0,0,-80,-53,0,0,0,0,-70,0,0,-80,0,0,0,-76,0,-81,-80,0,0,-65,-80,-48,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,0,-64,0,0,0,-65,0,0,0,-79,-72,-76,0,0,0,0,-82,-78,0,0,-78,-80,-72,0,0,0,-56,0,0,0,0,0,-56,-56,0
1660221705.396513,0,0,-72,0,0,0,0,0,0,-68,-80,0,0,0,0,0,-78,0,0,0,0,-36,0,0,0,0,0,0,-78,0,-80,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,-48,0,0,0,0,0,0,-48,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-80,0,0,-80,-37,0,0,0,0,0,-80,0,0,0,0,0,-36,0,0,0,-81,0,0,0,0,0,-82,0,0
1660221706.396436,0,0,-77,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-50,0,0,0,0,0,0,-75,-77,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-75,-50,0,0,0,0,-55,0,-65,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660221707.396582,0,-70,-66,-33,0,-65,0,0,0,0,0,0,0,-79,0,0,0,-77,0,0,0,-67,0,-72,-59,0,0,-83,0,0,0,0,0,0,0,0,0,0,-33,0,-62,0,-74,-79,0,0,-68,-72,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,-73,-75,0,0,0,0,0,0,0,0,0,0,0,-79,0,-69,-80,0,0,0,0,0,-79,0,0,0
1660221710.398508,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-54,0,0,0,0,0,0,-82,-70,0,-84,0,-89,0,0,0,0,0,0,0,0,-78,0,0,0,0,-59,0,0,0,0,0,0,-59,0,0,-73,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-80,-55,0,0,0,0,-57,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0
1660221711.397867,0,0,-77,0,0,0,0,0,0,-61,-80,0,0,0,0,0,-74,0,0,0,0,-51,0,0,0,0,0,0,-77,0,-61,0,0,0,0,0,0,0,0,-67,0,0,-61,0,0,0,0,0,-80,0,0,0,0,0,-40,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,-79,0,0,-77,-51,0,0,0,-78,0,0,-69,0,0,0,0,-51,0,0,0,-77,0,0,0,0,0,-79,0,0
1660221712.396476,0,-63,0,0,0,-76,0,0,0,0,-83,0,0,0,0,-75,-80,-71,0,0,0,-81,0,-66,-67,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,-69,0,-54,-71,0,-71,0,-70,0,0,0,0,0,-66,-76,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,-78,0,-78,0,-80,0,0,0,0,0,0,0,0,0,-75,0,-77,0,-63,0,0,0,0,0,0,0,0,0,0
1660221713.396965,0,-81,-79,0,0,-79,0,0,0,0,-52,0,0,0,0,-78,-53,0,0,0,0,-77,0,0,0,0,0,0,-75,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-69,0,0,0,-69,0,0,0,-77,-77,-74,0,0,0,0,0,0,0,0,0,0,-76,0,-79,0,-58,-65,0,0,0,0,-58,0,0
1660221714.396710,0,0,-72,0,0,0,0,0,0,-69,-77,0,0,0,0,-78,0,0,0,0,0,-36,0,0,0,0,0,0,-78,0,-67,0,0,0,0,0,0,0,0,0,0,0,-66,0,-81,0,0,-47,0,0,0,0,0,0,-47,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,-80,0,0,-80,-38,0,0,0,0,0,-80,0,0,0,-79,0,-38,0,0,0,-82,0,0,0,0,0,-80,0,0
1660221715.397002,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-57,0,0,0,0,0,0,-78,-70,0,-84,0,-89,0,0,0,0,0,0,0,0,-68,0,0,0,0,-60,0,0,0,0,0,0,-59,0,0,-73,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-81,-56,0,0,0,0,-57,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0
1660221716.397102,0,-78,-72,0,0,-64,0,0,0,-78,-45,0,-51,0,-77,-63,-45,0,0,0,0,-69,0,-77,-68,0,0,0,-66,0,-77,0,0,0,0,0,0,0,0,0,-77,0,-77,0,0,0,0,-76,0,0,0,0,0,0,-81,0,0,0,0,0,0,-77,0,0,-77,0,0,0,0,0,-44,0,0,-72,-75,0,0,0,0,0,-80,0,0,0,-63,0,-67,0,-76,0,-79,-79,0,0,0,0,-75,0,0
1660221717.397331,0,0,-73,-56,0,0,0,0,0,0,0,0,0,-57,0,0,-47,0,0,0,0,-78,0,0,-80,0,0,0,0,0,0,-75,0,0,-70,0,-59,0,-56,0,0,-82,-82,0,0,0,-82,-75,0,0,0,0,-89,0,-77,0,0,-76,0,-80,0,0,0,0,-81,-68,-89,0,0,-70,0,-88,0,-73,-79,-67,0,0,0,0,0,0,0,0,0,0,-77,0,0,-84,0,0,0,0,0,-84,0,0,0
1660221718.396814,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-73,0,-65,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-40,-78,0,-77,0,0,0,0,0,0,0,-66,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,-78,-84,0,0,0,0,0,-65,-63,-82,0,0,0,0,-63,0,0,0
1660221719.396827,0,-81,-79,0,0,-79,0,0,0,0,-46,0,0,0,0,-78,-47,0,0,0,0,-77,0,0,0,0,0,0,-64,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,-71,0,0,0,-70,0,0,0,-76,-76,-74,0,0,0,0,0,0,0,0,-75,0,-75,0,-79,0,-60,-51,0,0,0,0,-52,0,0
1660221720.396899,0,0,-75,-56,0,0,0,0,0,0,0,0,0,-57,-78,0,-35,0,0,0,0,-69,0,-78,-80,0,0,0,0,0,0,-75,0,0,-67,0,-59,0,-56,0,-79,-82,-82,0,0,0,-82,-80,0,0,0,0,-89,0,-79,0,0,-76,0,-80,0,0,0,0,-81,-66,-89,0,0,-67,0,-88,0,-76,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,-78,-84,0,0,0,0,0,-84,0,0,0
1660221721.396627,0,0,-78,0,0,0,0,0,0,0,-52,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,-71,0,0,0,-77,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-52,-51,0,0,0,0,-52,0,0
1660221722.396620,0,-68,0,0,0,0,0,0,0,0,0,0,-51,0,-68,0,-62,-74,0,0,0,0,0,-68,-67,0,0,-79,0,0,-68,0,0,0,0,0,-82,0,0,0,-70,0,-68,-74,0,-75,-54,-65,0,0,0,0,0,-57,-72,0,0,0,0,-70,0,0,0,0,-75,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-71,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,-68,0,0,0
1660221723.396852,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-77,0,-60,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-47,-75,0,-75,0,0,0,0,0,0,0,-66,-70,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,-78,-84,0,-78,0,0,0,-60,-63,0,0,0,0,0,-63,0,0,0
1660221724.397439,0,0,-72,0,0,0,0,0,0,-65,-80,0,0,0,0,-78,0,0,0,0,0,-41,0,0,0,0,0,0,-78,0,-67,0,0,0,0,0,0,0,0,0,0,0,-66,0,-81,0,0,-40,0,0,0,0,0,0,-41,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,-80,0,0,-79,-41,0,0,0,0,0,0,0,0,0,-79,0,-40,0,0,0,-80,0,0,0,0,0,-80,0,0
1660221725.396981,0,0,-76,0,0,0,0,0,0,0,-59,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-75,0,0,0,-67,0,0,0,-77,-78,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-37,-38,0,0,0,0,-37,0,0
1660221726.397731,0,-78,0,-63,0,-78,0,-77,0,-78,-39,0,-71,0,0,-78,-39,0,0,0,0,-68,0,0,-80,0,0,0,-75,0,-78,-80,0,0,-69,-80,-48,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,-68,0,-80,0,0,0,-63,-79,-66,0,0,0,-72,0,0,0,-74,-68,-78,0,0,0,0,-82,-77,0,0,-78,-80,-68,0,-79,0,-67,0,0,0,0,0,-67,-56,0
1660221727.397736,0,-77,-78,0,0,-67,0,0,0,0,0,0,-56,0,0,-67,-57,-69,-72,0,0,-72,0,-68,-56,0,0,0,-77,0,-67,0,0,0,0,0,-79,0,0,0,-66,0,-72,-69,0,-78,-51,-62,0,0,0,0,0,-72,-72,0,0,0,0,0,0,-72,0,0,-61,0,0,0,0,0,0,0,0,-76,-72,0,0,0,0,0,0,0,0,0,-67,0,-71,0,-76,-69,0,0,0,0,0,-70,0,0,0
1660221728.397219,0,-75,-63,-33,0,-57,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,-77,0,-78,-68,0,0,-83,0,0,0,0,0,0,-83,0,0,0,-33,0,-77,0,-78,0,0,0,-68,-77,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,-79,-80,0,0,0,0,0,0,0,-63,-75,0,0,0,0,0,0,0,0,0,0,0,-75,0,-75,-80,-81,0,0,0,0,-79,0,0,0
1660221729.397120,0,0,-77,0,0,0,0,0,0,-51,-80,0,0,0,0,0,-74,0,0,0,0,-56,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-78,0,0,-50,0,0,0,0,0,-78,0,0,0,0,0,-49,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-79,0,0,0,-56,0,0,0,0,0,0,-73,0,0,0,0,-55,0,0,0,-77,0,0,0,0,0,-79,0,0
1660221730.396810,0,0,-67,0,0,-72,0,0,0,0,-39,0,0,0,-82,-67,-38,0,0,0,0,0,0,-79,-76,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-77,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,-79,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,-68,0,0
