timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:F1:7F:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:B1:7C:**,30:87:D9:F1:59:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7E:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:82:**,30:87:D9:31:54:**,00:24:6C:2D:17:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,00:24:6C:2D:1A:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:B1:95:**,30:87:D9:B1:59:**,30:87:D9:71:7F:**,30:87:D9:31:76:**,30:87:D9:32:38:**
1662468773.175380,-71,-63,-100,-100,-100,-100,-100,-100,-100,-75,-100,-77,-77,-100,-77,-76,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-74,-100,-100,-66,-76,-100,-100,-100,-69,-100,-100,-100,-78,-70,-77,-75,-78,-100,-69,-77,-74,-100,-72,-100,-100,-66,-100,-100,-62,-73,-100,-100,-78,-76,-41,-72,-100,-100,-100,-76,-100,-62,-100,-100,-100,-100,-100,-75,-62,-78
1662468774.175032,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-69,-68,-76,-76,-100,-100,-52,-76,-100,-100,-100,-100,-35,-77,-100,-100,-78,-100,-100,-51,-100,-100,-100,-100,-100,-100,-52,-100
1662468775.174915,-72,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-76,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-56,-100
1662468776.174695,-100,-70,-76,-100,-80,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-59,-100,-100,-100,-67,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-73,-69,-79,-100,-72,-76,-59,-81,-75,-100,-100,-76,-75,-78,-100,-100,-69,-58,-100,-100,-100,-69,-100,-58,-81,-100,-74,-100,-100,-71,-78,-78,-100,-100,-100,-48,-70,-75
1662468777.175190,-100,-66,-70,-100,-76,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-64,-100,-100,-100,-59,-79,-100,-58,-100,-100,-100,-70,-100,-100,-100,-100,-76,-58,-77,-100,-76,-77,-65,-78,-75,-100,-100,-77,-72,-59,-100,-100,-64,-65,-100,-78,-76,-77,-100,-64,-77,-78,-75,-100,-100,-65,-100,-75,-100,-78,-100,-48,-66,-72
1662468778.175199,-100,-72,-78,-100,-80,-80,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-85,-100,-100,-100,-63,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-86,-65,-74,-79,-100,-66,-76,-63,-81,-68,-100,-100,-76,-75,-78,-100,-100,-71,-63,-100,-100,-100,-66,-100,-64,-81,-100,-74,-100,-100,-74,-78,-78,-100,-100,-100,-48,-72,-62
1662468779.175195,-100,-66,-70,-100,-100,-100,-76,-100,-100,-74,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-65,-100,-100,-100,-64,-100,-100,-64,-79,-100,-100,-70,-100,-100,-100,-100,-68,-62,-75,-100,-69,-70,-65,-81,-68,-100,-100,-77,-72,-64,-100,-100,-66,-65,-100,-100,-79,-67,-100,-64,-100,-100,-75,-100,-100,-66,-78,-100,-100,-100,-100,-48,-67,-69
1662468780.175010,-100,-74,-83,-100,-80,-80,-78,-100,-100,-79,-76,-100,-79,-100,-79,-100,-100,-81,-77,-85,-100,-69,-100,-60,-100,-52,-74,-76,-100,-76,-76,-100,-82,-100,-73,-73,-100,-79,-86,-65,-74,-79,-100,-65,-74,-61,-81,-65,-67,-100,-76,-77,-78,-53,-64,-71,-69,-56,-100,-100,-65,-67,-69,-81,-100,-74,-100,-76,-70,-100,-78,-55,-100,-74,-48,-72,-66
1662468781.175313,-63,-67,-100,-100,-76,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-100,-100,-100,-58,-79,-100,-60,-100,-100,-100,-100,-60,-100,-100,-100,-67,-59,-77,-100,-68,-77,-63,-78,-75,-100,-62,-77,-100,-60,-100,-100,-64,-63,-100,-78,-78,-67,-100,-64,-77,-78,-75,-100,-100,-66,-100,-75,-100,-78,-100,-48,-68,-66
1662468782.175425,-100,-71,-79,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-78,-100,-77,-77,-100,-100,-100,-100,-67,-100,-100,-100,-74,-100,-100,-74,-79,-100,-100,-76,-100,-100,-100,-100,-73,-73,-80,-100,-66,-74,-65,-81,-66,-100,-100,-76,-76,-74,-100,-100,-73,-65,-100,-100,-78,-73,-100,-68,-100,-100,-76,-100,-100,-72,-78,-100,-100,-100,-100,-48,-66,-66
1662468783.175015,-76,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-79,-78,-74,-100,-100,-54,-100,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468784.174739,-74,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-54,-100
1662468785.174684,-76,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-79,-100,-100,-100,-100,-80,-76,-78,-74,-100,-100,-53,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468786.174884,-72,-61,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-73,-76,-78,-71,-100,-100,-62,-78,-100,-76,-76,-100,-35,-76,-78,-77,-100,-76,-100,-61,-100,-77,-100,-77,-80,-100,-61,-100
1662468787.175199,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-68,-100,-100,-100,-100,-79,-77,-75,-78,-100,-100,-51,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468788.175063,-74,-58,-100,-100,-78,-100,-79,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-75,-75,-100,-76,-73,-100,-100,-100,-73,-80,-100,-100,-100,-66,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-76,-100,-100,-58,-75,-100,-100,-100,-77,-41,-78,-78,-80,-100,-100,-100,-59,-100,-78,-100,-100,-100,-75,-57,-78
1662468789.174975,-75,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-79,-100,-100,-100,-75,-100,-100,-100,-100,-74,-78,-79,-78,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468790.174946,-65,-57,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-74,-100,-100,-66,-73,-100,-100,-100,-65,-100,-100,-100,-78,-66,-100,-78,-76,-100,-70,-77,-71,-100,-70,-100,-100,-66,-100,-100,-58,-72,-100,-100,-100,-77,-41,-74,-79,-100,-100,-76,-100,-58,-100,-100,-100,-100,-100,-75,-58,-78
1662468791.174963,-64,-64,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-67,-100,-100,-100,-75,-79,-100,-75,-100,-100,-100,-100,-64,-100,-100,-100,-67,-74,-76,-100,-66,-77,-66,-78,-77,-100,-64,-100,-100,-75,-100,-100,-64,-66,-100,-100,-80,-66,-100,-66,-74,-100,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-64,-66
1662468792.174768,-100,-65,-70,-100,-100,-100,-76,-100,-100,-77,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-65,-100,-100,-100,-67,-80,-100,-64,-79,-100,-100,-70,-100,-100,-100,-100,-74,-65,-75,-100,-69,-70,-71,-76,-68,-100,-100,-77,-72,-64,-100,-100,-63,-69,-100,-78,-79,-73,-100,-64,-100,-79,-75,-100,-100,-64,-78,-100,-100,-79,-100,-48,-63,-73
1662468793.174998,-70,-54,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-75,-100,-100,-100,-67,-100,-100,-74,-73,-100,-100,-100,-69,-80,-100,-100,-78,-75,-100,-78,-76,-100,-74,-100,-71,-100,-70,-100,-100,-73,-100,-100,-52,-75,-100,-100,-100,-77,-41,-75,-74,-78,-100,-76,-100,-53,-100,-78,-100,-100,-100,-75,-53,-78
1662468794.174954,-100,-77,-74,-100,-80,-100,-76,-100,-100,-76,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-68,-71,-78,-100,-71,-74,-56,-78,-71,-100,-100,-76,-76,-72,-100,-100,-70,-57,-100,-100,-77,-72,-100,-56,-81,-100,-75,-100,-100,-71,-78,-100,-100,-100,-100,-48,-75,-69
1662468795.175077,-78,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-68,-75,-76,-79,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-76,-100,-100,-50,-100,-100,-100,-100,-100,-100,-49,-100
1662468796.175438,-72,-54,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-68,-80,-100,-100,-100,-72,-100,-77,-100,-75,-100,-100,-100,-100,-69,-76,-78,-71,-100,-100,-54,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-54,-100
1662468797.174702,-68,-52,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-67,-77,-100,-77,-100,-100,-100,-100,-72,-80,-100,-100,-100,-68,-100,-100,-100,-100,-77,-100,-100,-100,-68,-100,-100,-67,-100,-100,-54,-75,-100,-76,-76,-100,-41,-76,-78,-75,-100,-100,-100,-53,-100,-77,-100,-77,-80,-100,-54,-100
1662468798.174957,-74,-61,-77,-75,-77,-64,-100,-77,-76,-75,-100,-77,-78,-79,-78,-100,-81,-75,-77,-100,-68,-68,-66,-69,-87,-49,-100,-76,-100,-100,-74,-76,-72,-82,-78,-75,-100,-100,-80,-78,-74,-75,-76,-76,-100,-69,-77,-71,-60,-68,-100,-100,-74,-100,-71,-65,-71,-48,-100,-77,-78,-41,-70,-77,-100,-100,-100,-100,-61,-100,-100,-48,-100,-100,-69,-61,-75
1662468799.175306,-76,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-79,-100,-100,-100,-100,-77,-76,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468800.174742,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-79,-78,-78,-78,-100,-100,-49,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-49,-100,-100,-100,-100,-100,-100,-48,-100
1662468801.174572,-73,-57,-100,-100,-78,-100,-79,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-74,-100,-100,-76,-73,-100,-100,-100,-73,-80,-100,-100,-100,-76,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-77,-100,-100,-57,-75,-100,-100,-100,-77,-41,-78,-78,-80,-100,-100,-100,-57,-100,-78,-100,-100,-100,-75,-58,-78
1662468802.174950,-73,-57,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-67,-77,-100,-66,-100,-100,-100,-100,-73,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-100,-100,-58,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-100,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468803.175569,-63,-63,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-65,-79,-100,-70,-100,-100,-100,-100,-65,-100,-100,-100,-66,-71,-76,-100,-66,-77,-69,-78,-76,-100,-66,-100,-100,-71,-100,-100,-63,-67,-100,-100,-80,-69,-100,-66,-74,-78,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-61,-68
1662468804.175260,-100,-65,-70,-100,-77,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-65,-100,-100,-100,-58,-80,-100,-57,-100,-100,-100,-70,-100,-100,-100,-100,-73,-56,-77,-100,-73,-70,-64,-78,-75,-100,-100,-77,-72,-58,-100,-100,-65,-64,-100,-78,-76,-73,-100,-65,-78,-78,-75,-100,-100,-65,-100,-77,-100,-79,-100,-48,-65,-72
1662468805.175397,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-53,-76,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468806.175354,-76,-60,-77,-75,-77,-64,-100,-100,-76,-75,-100,-77,-78,-79,-77,-76,-100,-75,-77,-100,-68,-73,-66,-70,-87,-49,-100,-73,-100,-100,-66,-78,-72,-82,-78,-75,-100,-100,-80,-78,-64,-77,-78,-78,-100,-72,-77,-73,-60,-71,-100,-100,-73,-100,-71,-64,-72,-48,-100,-78,-76,-41,-72,-100,-100,-100,-76,-100,-60,-100,-100,-48,-100,-100,-69,-60,-78
1662468807.175751,-73,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-75,-100,-100,-100,-76,-100,-100,-100,-100,-72,-75,-75,-78,-100,-100,-48,-100,-100,-100,-100,-100,-35,-100,-100,-100,-74,-100,-100,-48,-100,-100,-100,-100,-100,-100,-48,-100
1662468808.175382,-73,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-66,-78,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-68,-76,-69,-100,-100,-50,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-52,-100,-100,-100,-100,-100,-100,-51,-100
1662468809.175569,-69,-58,-100,-100,-75,-100,-79,-77,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-73,-77,-100,-74,-100,-100,-100,-100,-73,-80,-100,-100,-100,-72,-100,-77,-100,-75,-100,-100,-100,-100,-73,-76,-78,-71,-100,-100,-58,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468810.175039,-76,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-100,-100,-100,-79,-100,-100,-100,-100,-80,-76,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-52,-100,-100,-100,-100,-100,-100,-52,-100
1662468811.174717,-64,-65,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-76,-74,-77,-100,-75,-77,-66,-78,-77,-100,-64,-100,-100,-57,-100,-100,-65,-68,-100,-100,-78,-66,-100,-66,-77,-100,-100,-100,-100,-65,-100,-75,-100,-78,-100,-48,-64,-66
1662468812.174747,-72,-56,-77,-75,-77,-64,-100,-100,-76,-75,-100,-77,-80,-79,-76,-79,-100,-75,-77,-100,-68,-71,-66,-70,-87,-49,-100,-66,-100,-100,-66,-77,-72,-82,-78,-73,-100,-100,-80,-78,-65,-77,-77,-78,-100,-72,-77,-70,-60,-69,-100,-100,-66,-100,-71,-63,-71,-48,-100,-78,-76,-41,-71,-100,-100,-100,-76,-100,-57,-100,-100,-48,-100,-100,-69,-56,-78
1662468813.175055,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-52,-100,-100,-100,-100,-100,-100,-52,-100
1662468814.175573,-73,-53,-100,-100,-78,-100,-100,-77,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-66,-100,-100,-66,-73,-100,-100,-100,-73,-80,-100,-100,-100,-66,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-66,-100,-100,-53,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-100,-100,-54,-100,-78,-100,-100,-100,-75,-53,-78
1662468815.175043,-71,-58,-100,-100,-77,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-75,-100,-100,-100,-65,-100,-100,-75,-73,-100,-100,-100,-71,-80,-100,-100,-100,-77,-100,-78,-76,-100,-77,-100,-71,-100,-73,-100,-100,-76,-100,-100,-58,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-100,-100,-57,-100,-77,-100,-100,-100,-75,-58,-78
1662468816.175627,-72,-58,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-65,-66,-69,-87,-49,-100,-64,-100,-100,-64,-76,-72,-82,-78,-72,-100,-100,-80,-78,-66,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-65,-100,-71,-64,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-60,-100,-100,-48,-100,-100,-69,-58,-75
1662468817.175025,-68,-66,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-63,-100,-100,-100,-67,-73,-77,-100,-68,-77,-66,-77,-75,-100,-62,-77,-100,-75,-100,-100,-65,-65,-100,-78,-78,-67,-100,-65,-77,-78,-75,-100,-100,-66,-100,-75,-100,-78,-100,-48,-64,-67
1662468818.174752,-73,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-80,-100,-100,-100,-77,-100,-100,-100,-100,-75,-76,-75,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-47,-100,-100,-100,-100,-100,-100,-47,-100
1662468819.174987,-73,-61,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-69,-66,-69,-87,-49,-100,-75,-100,-100,-74,-76,-72,-82,-78,-74,-100,-100,-80,-78,-75,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-74,-100,-71,-65,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-63,-100,-100,-48,-100,-100,-69,-62,-75
1662468820.174927,-72,-58,-77,-75,-77,-64,-100,-77,-76,-78,-100,-74,-75,-79,-78,-100,-81,-75,-77,-100,-68,-64,-66,-70,-87,-49,-100,-67,-100,-100,-65,-76,-72,-82,-78,-75,-100,-100,-80,-68,-64,-77,-76,-76,-100,-62,-72,-71,-60,-66,-100,-100,-64,-100,-71,-64,-70,-48,-100,-77,-75,-41,-71,-77,-100,-100,-100,-100,-57,-100,-100,-48,-100,-100,-62,-58,-75
1662468821.174868,-74,-58,-77,-75,-77,-64,-100,-77,-76,-78,-100,-74,-75,-79,-78,-100,-81,-75,-77,-100,-68,-68,-66,-69,-87,-49,-100,-66,-100,-100,-66,-76,-72,-82,-78,-75,-100,-100,-80,-68,-73,-77,-76,-76,-100,-68,-72,-71,-60,-66,-100,-100,-67,-100,-71,-64,-68,-48,-100,-77,-75,-41,-69,-77,-100,-100,-100,-100,-59,-100,-100,-48,-100,-100,-62,-59,-75
1662468822.174993,-69,-56,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-76,-77,-100,-77,-100,-100,-100,-100,-72,-80,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-100,-72,-100,-100,-77,-100,-100,-56,-75,-100,-76,-76,-100,-41,-76,-78,-75,-100,-100,-100,-56,-100,-77,-100,-77,-80,-100,-57,-100
1662468823.175023,-77,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-68,-100,-100,-100,-100,-79,-77,-75,-78,-100,-100,-46,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-45,-100,-100,-100,-100,-100,-100,-45,-100
1662468824.175236,-100,-73,-78,-100,-80,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-65,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-100,-100,-100,-65,-74,-79,-100,-76,-76,-65,-81,-75,-100,-100,-76,-75,-78,-100,-100,-75,-65,-100,-100,-100,-75,-100,-65,-81,-100,-74,-100,-100,-74,-78,-78,-100,-100,-100,-48,-76,-76
1662468825.174778,-71,-53,-100,-100,-80,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-65,-100,-100,-67,-73,-100,-100,-100,-71,-80,-100,-100,-100,-65,-100,-78,-76,-100,-77,-100,-71,-100,-72,-100,-100,-66,-100,-100,-52,-75,-100,-100,-100,-77,-41,-78,-78,-79,-100,-76,-100,-53,-100,-77,-100,-100,-100,-75,-54,-78
1662468826.174826,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-79,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
